,0,1,2,3,4,5,6,7,8,9,10,11
0,0.08782743,0.0,0.059322033,0.0,0.00077041605,0.0,0.06856702,0.022342065,0.08089368,0.09553159,0.018489985,0.070878275
1,0.012326657,0.028505392,0.076271184,0.027734976,0.04853621,0.04699538,0.033898305,0.06933744,0.030046225,0.027734976,0.078582436,0.0
2,0.01540832,0.029275808,0.00077041605,0.00385208,0.016949153,0.012326657,0.027734976,0.0431433,0.016949153,0.028505392,0.046224963,0.027734976
3,0.027734976,0.027734976,0.00077041605,0.00770416,0.027734976,0.027734976,0.004622496,0.012326657,0.0061633284,0.02696456,0.027734976,0.023112481
4,0.026194144,0.03081664,0.027734976,0.023112481,0.027734976,0.02696456,0.02696456,0.0015408321,0.027734976,0.029275808,0.027734976,0.0
5,0.027734976,0.027734976,0.026194144,0.027734976,0.026194144,0.027734976,0.023882898,0.027734976,0.027734976,0.027734976,0.027734976,0.027734976
6,0.025423728,0.027734976,0.027734976,0.027734976,0.039291218,0.027734976,0.027734976,0.027734976,0.014637904,0.027734976,0.027734976,0.027734976
7,0.006933744,0.027734976,0.027734976,0.027734976,0.027734976,0.027734976,0.027734976,0.027734976,0.027734976,0.027734976,0.027734976,0.027734976
8,0.027734976,0.027734976,0.027734976,0.027734976,0.027734976,0.027734976,0.030046225,0.027734976,0.027734976,0.027734976,0.027734976,0.027734976
9,0.027734976,0.027734976,0.027734976,0.02696456,0.027734976,0.027734976,0.027734976,0.027734976,0.04468413,0.027734976,0.027734976,0.027734976
10,0.027734976,0.027734976,0.027734976,0.027734976,0.027734976,0.028505392,0.027734976,0.027734976,0.027734976,0.03081664,0.027734976,0.027734976
11,0.028505392,0.027734976,0.027734976,0.027734976,0.027734976,0.027734976,0.027734976,0.027734976,0.06779661,0.027734976,0.027734976,0.027734976
