,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15,head_16,head_17,head_18,head_19,head_20,head_21,head_22,head_23,head_24,head_25,head_26,head_27,head_28,head_29,head_30,head_31
layer_0,18,22,15,22,5,4,7,4,3,1,33,5,7,6,8,3,17,1,8,6,16,83,24,16,6,6,11,20,3,31,30,36
layer_1,33,7,6,39,35,2,5,25,40,3,67,5,20,50,57,61,7,9,11,31,30,35,20,15,26,0,66,24,5,27,47,3
layer_2,47,35,36,36,36,31,35,33,34,37,35,39,37,36,36,37,38,37,35,35,32,37,38,36,36,37,36,36,37,37,36,35
layer_3,37,35,36,34,34,31,31,30,26,34,35,33,35,35,38,52,35,36,20,37,39,36,32,34,34,22,34,38,37,36,29,34
layer_4,36,29,35,37,35,25,27,37,34,35,30,34,36,37,71,38,33,24,32,38,40,36,37,37,33,36,35,36,30,35,34,37
layer_5,44,19,33,36,35,35,33,26,31,35,36,36,31,19,27,27,33,34,34,32,22,31,34,37,27,34,30,32,35,37,36,23
layer_6,34,34,33,34,28,35,39,58,25,35,31,37,21,33,34,36,37,34,37,38,33,44,33,25,33,35,37,35,38,33,32,20
layer_7,33,26,34,32,31,31,32,24,27,25,27,28,34,33,28,32,33,35,31,33,34,35,37,33,19,34,33,37,36,37,36,30
layer_8,31,38,30,34,36,35,27,35,20,35,20,35,23,28,34,47,36,36,37,31,25,23,34,33,33,37,29,29,35,31,36,69
layer_9,26,31,32,33,33,33,34,33,36,32,34,28,32,34,32,34,35,29,34,34,34,34,34,33,33,35,35,35,31,32,64,24
layer_10,34,22,27,31,44,46,36,65,29,32,29,31,39,27,69,45,33,35,35,55,33,34,36,34,34,32,34,36,27,22,32,23
layer_11,31,35,33,30,34,35,34,35,31,34,35,23,34,33,33,35,33,50,32,33,30,32,37,34,24,35,35,26,34,28,34,33
layer_12,52,43,38,34,47,31,35,33,33,32,32,33,34,29,34,32,33,35,35,35,35,35,35,36,33,28,30,35,35,33,31,53
layer_13,26,21,27,35,26,31,49,33,34,35,37,31,33,20,34,34,34,35,35,34,32,31,36,40,34,33,26,32,34,34,41,32
layer_14,35,39,35,33,32,24,36,32,30,35,36,35,33,81,3,36,31,36,34,33,44,30,35,35,35,36,31,34,50,32,36,35
layer_15,30,33,33,31,35,35,35,35,33,32,31,36,34,48,20,51,33,33,34,37,33,31,34,35,34,34,35,33,34,31,35,25
layer_16,42,32,2,33,35,35,51,32,44,37,48,29,35,35,35,35,38,45,41,38,36,34,35,34,31,35,43,35,32,35,31,27
layer_17,35,36,36,35,39,50,53,35,33,31,16,33,38,36,30,36,8,41,20,37,47,34,54,38,36,34,34,34,75,77,34,35
layer_18,35,37,41,37,31,29,22,54,20,7,20,32,33,34,35,33,31,34,32,34,32,38,36,35,32,28,35,37,36,36,34,35
layer_19,28,20,34,34,35,33,35,30,53,44,36,50,37,34,33,35,33,32,33,37,34,49,26,35,33,35,41,61,38,33,27,29
layer_20,34,21,29,30,35,37,39,39,37,36,36,42,38,37,39,37,31,37,38,39,35,36,7,35,36,33,29,35,37,38,38,36
layer_21,38,39,37,37,38,33,34,37,33,38,35,39,36,35,36,37,38,37,37,37,32,36,36,33,32,35,34,40,50,36,31,36
layer_22,37,37,37,37,36,39,36,38,37,37,36,35,50,39,45,41,37,37,37,37,36,35,38,34,38,36,38,38,37,37,35,28
layer_23,50,34,29,39,37,35,37,37,34,36,40,37,37,38,38,37,37,36,32,41,45,41,46,35,25,32,37,37,38,37,37,37
layer_24,33,40,35,38,35,36,36,33,27,37,36,37,35,32,35,34,37,36,37,37,35,33,33,38,37,35,33,36,36,37,35,36
layer_25,36,35,35,36,22,36,22,37,37,35,35,34,37,37,37,35,36,29,39,41,37,37,34,35,37,37,37,36,32,38,37,38
layer_26,25,35,37,37,37,38,36,35,37,36,39,37,35,35,37,38,37,37,37,37,35,22,33,27,34,33,38,38,32,27,32,36
layer_27,35,38,37,39,37,37,36,36,34,35,24,38,34,41,38,35,37,37,37,37,25,36,35,30,41,37,40,39,32,37,36,35
layer_28,35,38,36,37,37,35,26,22,33,36,29,37,37,28,16,35,37,35,37,37,32,33,36,38,40,38,39,47,37,38,76,38
layer_29,38,38,39,39,40,37,38,37,44,39,35,38,31,36,38,36,40,33,36,21,38,36,37,37,35,26,36,51,18,24,36,22
layer_30,37,38,42,36,40,55,41,37,35,6,47,33,24,41,51,16,30,37,31,32,33,53,36,28,36,36,39,37,35,37,38,33
layer_31,24,2,35,4,49,45,42,35,0,12,25,32,30,1,34,35,44,42,42,42,26,38,9,36,16,29,40,42,40,41,37,40
