,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15,head_16,head_17,head_18,head_19,head_20,head_21,head_22,head_23,head_24,head_25,head_26,head_27,head_28,head_29,head_30,head_31
layer_0,61,56,52,80,10,9,8,27,8,7,142,24,38,9,22,13,68,9,22,17,91,66,92,39,100,69,75,49,25,124,61,141
layer_1,178,2,72,170,67,0,6,72,191,0,158,27,102,199,294,174,50,52,70,63,120,120,33,83,8,0,18,234,43,31,191,54
layer_2,81,42,85,76,87,87,74,83,81,84,79,82,83,83,81,84,84,83,82,75,75,80,80,82,85,84,103,100,82,83,81,84
layer_3,82,84,84,78,79,74,57,68,75,80,80,77,81,86,90,180,84,83,58,84,84,82,91,79,82,67,82,86,133,95,92,70
layer_4,82,63,77,84,82,81,80,84,76,80,79,81,81,83,82,78,96,64,52,82,86,83,79,86,78,79,86,80,84,79,112,84
layer_5,84,81,78,79,78,77,74,69,86,79,80,78,80,58,70,80,82,78,111,67,75,67,81,78,63,80,69,80,79,72,79,68
layer_6,75,78,73,75,79,84,90,89,74,79,79,84,106,92,74,81,85,77,81,82,74,86,78,68,76,75,76,76,90,77,82,63
layer_7,90,74,76,75,81,77,76,71,77,78,82,73,81,73,74,77,76,80,75,76,80,75,80,74,73,87,76,75,80,83,84,76
layer_8,81,74,82,76,85,78,69,84,72,73,70,83,66,73,78,81,79,78,79,75,74,71,81,74,76,90,75,79,74,83,82,107
layer_9,80,75,75,75,76,77,80,77,84,76,81,70,75,74,72,77,75,77,77,78,76,78,82,79,77,74,75,74,73,79,101,74
layer_10,83,74,74,79,80,65,78,91,76,76,81,75,77,56,37,75,76,78,76,97,82,82,83,79,75,82,76,79,69,67,73,68
layer_11,80,74,78,74,76,85,80,79,74,77,78,76,74,75,74,76,77,212,78,74,75,76,80,80,76,75,78,73,77,73,78,82
layer_12,164,28,103,74,81,77,75,78,79,78,76,75,80,76,78,79,78,77,79,71,79,74,76,80,79,75,81,82,75,82,73,94
layer_13,73,69,67,76,73,79,82,78,74,65,79,76,83,73,75,76,81,79,83,77,74,72,73,79,76,76,79,77,77,80,81,79
layer_14,79,78,79,75,75,73,77,77,78,78,77,78,75,102,12,82,72,79,75,74,87,75,81,75,79,78,76,81,78,76,80,74
layer_15,69,76,80,83,79,78,80,78,75,80,75,78,76,67,75,89,75,75,76,79,79,71,79,74,81,76,76,75,78,82,81,72
layer_16,93,75,3,76,84,78,99,74,90,80,87,74,78,78,84,74,76,77,110,75,83,72,75,86,75,75,59,77,81,80,81,66
layer_17,73,75,77,75,73,130,92,72,77,74,73,95,84,81,84,87,37,95,93,74,114,84,232,85,80,75,77,77,134,87,75,76
layer_18,79,84,83,80,77,80,46,51,85,64,83,75,78,78,82,79,82,78,80,78,79,84,80,79,75,79,80,82,80,85,84,81
layer_19,66,93,84,79,68,76,74,77,76,76,80,83,81,71,74,74,82,80,82,79,83,107,47,83,79,89,80,108,74,79,44,77
layer_20,84,60,75,65,70,85,82,87,84,83,83,83,82,74,83,82,74,84,81,83,79,81,43,82,74,76,61,99,83,83,82,83
layer_21,85,85,85,84,83,76,80,84,65,85,85,84,84,77,83,87,83,83,83,84,64,81,83,81,84,93,86,84,201,83,92,86
layer_22,83,83,83,83,85,83,83,82,83,81,80,79,95,82,141,82,83,84,84,84,58,74,80,83,83,81,83,86,85,79,82,79
layer_23,84,80,92,93,84,84,83,84,82,84,82,83,84,83,85,84,84,83,82,86,82,90,79,62,34,85,85,84,82,84,83,84
layer_24,103,87,82,83,77,80,83,80,139,84,82,84,84,81,79,85,85,84,86,84,81,84,81,81,84,84,84,83,84,84,83,82
layer_25,79,81,79,82,82,84,83,81,78,74,79,80,87,84,82,76,85,70,82,84,83,83,81,83,84,84,84,82,86,84,83,82
layer_26,80,71,82,82,79,80,83,84,85,84,85,84,82,83,83,89,83,83,83,83,81,57,72,71,81,75,83,77,82,72,82,83
layer_27,79,86,79,82,101,83,84,79,84,81,58,95,84,73,80,80,82,82,83,80,82,76,83,69,88,81,81,83,80,83,84,83
layer_28,82,83,81,83,51,84,74,82,77,83,52,82,64,37,53,72,84,82,85,80,81,83,81,81,83,84,84,84,88,83,228,88
layer_29,85,81,60,81,112,80,88,83,79,82,83,78,57,76,80,81,57,75,73,20,83,77,83,84,78,76,81,81,16,76,80,51
layer_30,87,81,82,84,81,84,84,98,83,22,83,20,77,60,165,30,31,84,75,67,76,87,77,86,84,74,82,79,83,72,81,72
layer_31,59,4,19,7,83,83,91,83,0,7,63,57,61,7,73,62,84,84,81,83,41,77,11,75,25,31,68,64,80,84,85,84
