,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,24,37,49,25,59,62,17,45,54,0,22,50
layer_1,54,43,0,54,0,53,48,82,37,49,38,50
layer_2,45,91,82,6,0,181,50,0,49,92,38,0
layer_3,78,9,52,25,54,59,45,72,1,4,4,31
layer_4,31,35,35,17,32,24,41,19,102,49,69,39
layer_5,40,22,52,17,39,53,72,37,24,33,18,41
layer_6,20,23,24,38,57,19,32,26,37,6,54,30
layer_7,47,40,38,57,15,37,56,32,34,45,31,21
layer_8,40,23,43,39,27,40,33,47,31,63,46,50
layer_9,33,36,40,45,48,53,51,46,28,29,31,57
layer_10,17,39,33,36,34,31,34,37,40,43,40,25
layer_11,44,35,26,42,52,51,51,53,36,46,45,29
