,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15,head_16,head_17,head_18,head_19,head_20,head_21,head_22,head_23,head_24,head_25,head_26,head_27,head_28,head_29,head_30,head_31
layer_0,15,0,0,0,0,0,0,0,0,14,0,12,0,0,0,0,0,4,0,0,78,34,0,15,0,29,0,0,0,0,0,0
layer_1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,29,28,2,0,0,0,8,0,1,0
layer_2,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,29,0,0
layer_3,0,0,0,0,0,0,1,13,0,0,0,1,9,1,4,13,1,0,0,0,0,0,5,0,2,1,0,1,32,0,1,2
layer_4,0,1,0,0,2,2,9,2,12,0,0,0,0,7,0,2,38,0,0,2,0,0,0,13,4,0,0,2,0,0,0,0
layer_5,0,4,0,2,70,6,35,0,4,0,7,0,70,10,0,2,17,38,4,2,0,0,230,58,0,0,0,0,0,0,17,2
layer_6,5,163,1,4,0,0,0,1,30,0,0,2,10,0,14,1,0,0,1,13,0,2,0,0,1,1,0,0,0,19,13,69
layer_7,2,1,2,0,4,2,101,0,0,0,0,0,1,6,39,31,11,12,2,0,0,0,0,49,1,0,7,1,0,0,0,3
layer_8,0,1,6,0,16,3,1,4,1,4,0,29,21,34,10,23,0,4,1,26,1,1,10,4,2,42,0,1,0,156,0,0
layer_9,15,0,2,8,49,13,2,2,0,0,0,16,0,80,11,20,13,0,1,1,4,0,0,3,0,1,70,0,0,5,7,19
layer_10,0,0,0,0,0,0,0,1,4,31,5,3,1,3,0,2,7,0,11,0,0,8,0,7,0,0,0,0,0,8,2,0
layer_11,0,0,0,1,0,0,0,0,1,5,0,0,0,3,0,1,0,7,0,0,1,2,0,0,1,0,0,1,1,0,2,0
layer_12,34,0,0,6,0,0,0,2,0,1,0,0,0,3,0,0,0,0,0,3,0,8,0,4,1,0,0,1,0,0,0,0
layer_13,0,0,0,0,0,0,0,0,1,5,0,23,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,1,0,6,0
layer_14,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,10,40,2,0,0,0,0,3,6,3,8,0,0,0,0
layer_15,5,1,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,21,0,0,0,0,0
