,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15,head_16,head_17,head_18,head_19,head_20,head_21,head_22,head_23
layer_0,25,145,29,0,0,10,0,1,32,4,0,0,4,0,0,38,0,41,2,24,0,14,0,0
layer_1,1,6,0,0,0,4,0,0,16,4,0,0,8,0,2,1,0,0,0,0,0,0,6,0
layer_2,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,1,1,2,0,3
layer_3,0,0,9,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,1,2,0,2,0,5
layer_4,0,0,0,6,0,4,0,0,0,0,0,6,0,1,0,0,0,2,0,0,0,0,0,6
layer_5,0,1,1,1,0,0,0,0,1,1,4,1,1,2,0,0,0,0,0,0,0,1,1,4
layer_6,4,0,0,0,0,13,0,16,2,11,0,2,9,0,11,1,0,6,0,0,0,0,16,12
layer_7,0,14,0,0,0,0,0,2,12,7,0,0,0,10,0,0,0,0,0,0,0,0,5,0
layer_8,1,0,1,0,6,10,0,0,0,4,2,8,0,1,4,7,0,0,1,0,0,1,3,0
layer_9,0,4,3,0,0,0,18,19,6,0,0,0,0,0,3,0,0,0,1,0,5,0,0,0
layer_10,2,1,2,0,1,0,0,5,0,0,0,0,44,14,31,0,0,0,0,1,0,0,0,0
layer_11,0,0,0,0,0,0,0,0,1,0,0,2,4,7,6,0,4,3,9,7,1,3,0,1
layer_12,2,4,2,0,0,5,9,6,1,0,0,0,0,0,0,0,2,3,2,0,0,0,12,8
layer_13,1,2,0,1,0,0,94,0,7,11,0,1,0,0,0,0,0,0,4,4,0,0,0,0
layer_14,33,0,0,9,2,16,5,3,0,11,4,0,0,0,0,2,1,4,0,7,1,3,1,3
layer_15,0,0,1,6,1,0,0,0,1,1,2,2,0,0,0,1,0,4,0,0,0,1,0,3
layer_16,1,0,0,0,3,0,0,0,0,0,0,1,0,1,0,0,0,0,1,7,1,0,1,1
layer_17,2,0,0,0,0,0,6,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
layer_18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0
layer_19,0,2,0,1,0,3,4,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
layer_20,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,3,0,0
layer_21,2,0,1,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1
layer_22,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,2,1,0,0,1,0,2
layer_23,0,0,1,1,9,1,1,0,0,0,0,1,0,1,1,0,2,1,0,0,1,0,0,1
layer_24,0,0,0,0,0,0,2,6,0,0,0,7,2,0,0,0,0,0,0,0,0,0,0,0
layer_25,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,1,0,6
layer_26,0,2,2,1,1,0,0,3,0,0,0,0,12,13,5,1,1,1,0,1,1,0,0,0
layer_27,8,2,0,0,2,9,0,0,1,2,1,2,0,1,0,0,0,0,4,4,1,3,0,0
