,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,0.06313917,0.006224989,0.0022232104,0.01067141,0.01289462,0.0008892841,0.06180525,0.07603379,0.036905292,0.08181414,0.016451756,0.06091596,0.029346377,0.08537128,0.044908848,0.0
1,0.0,0.0,0.0,0.0035571365,0.015117831,0.00044464206,0.00044464206,0.0,0.005335705,0.0022232104,0.0,0.0075589153,0.0,0.0,0.0048910626,0.0
2,0.0022232104,0.0,0.0013339262,0.00044464206,0.0075589153,0.023121387,0.0017785683,0.0026678524,0.0075589153,0.0031124945,0.008892842,0.0022232104,0.00044464206,0.0017785683,0.016896399,0.0017785683
3,0.0,0.0,0.0031124945,0.0022232104,0.0040017786,0.014673188,0.0,0.008003557,0.044019565,0.00044464206,0.0013339262,0.0057803467,0.015117831,0.0048910626,0.0022232104,0.0031124945
4,0.04713206,0.008448199,0.01734104,0.0,0.004446421,0.02801245,0.0391285,0.017785683,0.0026678524,0.0017785683,0.027123166,0.011560693,0.0,0.0,0.02578924,0.0013339262
5,0.00044464206,0.0040017786,0.00044464206,0.005335705,0.004446421,0.0031124945,0.01734104,0.0017785683,0.0008892841,0.008448199,0.0,0.008892842,0.0,0.0031124945,0.0013339262,0.07203201
6,0.06358381,0.01911961,0.033348154,0.012005336,0.0017785683,0.0035571365,0.006224989,0.03245887,0.0133392615,0.0008892841,0.00044464206,0.07959093,0.017785683,0.0008892841,0.006224989,0.0040017786
7,0.0,0.0022232104,0.012449978,0.011560693,0.04713206,0.005335705,0.0035571365,0.15784793,0.0008892841,0.0022232104,0.0026678524,0.0,0.1680747,0.0040017786,0.0102267675,0.0013339262
8,0.039573144,0.0,0.020453535,0.0031124945,0.01734104,0.0008892841,0.059137393,0.018230325,0.051133838,0.0040017786,0.0031124945,0.0022232104,0.020008894,0.0022232104,0.00044464206,0.0
9,0.060471322,0.0035571365,0.008892842,0.0,0.004446421,0.0013339262,0.01289462,0.0040017786,0.0,0.0013339262,0.0013339262,0.015562472,0.005335705,0.056914184,0.00044464206,0.0
10,0.00044464206,0.00044464206,0.04090707,0.004446421,0.0026678524,0.04268564,0.0102267675,0.080035575,0.01734104,0.014673188,0.0008892841,0.0035571365,0.009337483,0.0008892841,0.015117831,0.01734104
11,0.0017785683,0.016451756,0.0017785683,0.0040017786,0.008003557,0.01734104,0.0008892841,0.01067141,0.037794575,0.006224989,0.0026678524,0.0,0.0008892841,0.0057803467,0.009782125,0.006224989
12,0.009337483,0.008892842,0.014673188,0.08448199,0.020453535,0.008003557,0.04979991,0.0,0.0,0.041796353,0.0066696308,0.006224989,0.031569585,0.0013339262,0.0,0.06847488
13,0.0035571365,0.0035571365,0.17607826,0.012449978,0.00044464206,0.0133392615,0.026678523,0.0,0.040017787,0.035126723,0.008892842,0.006224989,0.0017785683,0.0048910626,0.114717655,0.0017785683
14,0.014228546,0.01289462,0.01911961,0.016007114,0.029346377,0.0057803467,0.020453535,0.02801245,0.016451756,0.0057803467,0.030680303,0.055135615,0.00044464206,0.0133392615,0.0022232104,0.008003557
15,0.016451756,0.046242774,0.0026678524,0.0017785683,0.01911961,0.029346377,0.016007114,0.062249888,0.031124944,0.04535349,0.00044464206,0.022232102,0.10493553,0.051133838,0.039573144,0.0475767
16,0.030235661,0.06180525,0.0022232104,0.16718541,0.04268564,0.011116051,0.009337483,0.024010671,0.004446421,0.044908848,0.07781236,0.023121387,0.0,0.0022232104,0.07069809,0.0008892841
17,0.0,0.008448199,0.06847488,0.011116051,0.0,0.00044464206,0.06402846,0.018674966,0.00044464206,0.00044464206,0.006224989,0.0,0.0057803467,0.011560693,0.0040017786,0.048021343
18,0.0017785683,0.0035571365,0.020008894,0.028901733,0.004446421,0.008003557,0.022676745,0.03423744,0.004446421,0.06180525,0.004446421,0.072476655,0.08092485,0.01911961,0.030235661,0.040017787
19,0.007114273,0.031569585,0.017785683,0.048021343,0.04713206,0.01956425,0.052467763,0.04535349,0.0133392615,0.0017785683,0.0008892841,0.004446421,0.006224989,0.017785683,0.03290351,0.01067141
20,0.015562472,0.084926635,0.05157848,0.041796353,0.009782125,0.0022232104,0.01067141,0.026678523,0.07558915,0.014673188,0.009782125,0.0008892841,0.008003557,0.02356603,0.012449978,0.039573144
21,0.031124944,0.0013339262,0.007114273,0.016451756,0.0075589153,0.016896399,0.008892842,0.024899956,0.035126723,0.0008892841,0.02578924,0.02801245,0.009337483,0.014673188,0.020898176,0.015117831
22,0.015117831,0.035571367,0.020898176,0.04713206,0.0,0.01911961,0.027123166,0.0040017786,0.06803024,0.067585595,0.012449978,0.005335705,0.089817695,0.062249888,0.07025345,0.08759449
23,0.0008892841,0.008448199,0.00044464206,0.0008892841,0.004446421,0.0017785683,0.048910625,0.037349932,0.0,0.01911961,0.016896399,0.016451756,0.018674966,0.015562472,0.01956425,0.008892842
24,0.0,0.0008892841,0.045798134,0.08892841,0.07514451,0.074699864,0.01734104,0.05202312,0.0,0.00044464206,0.0008892841,0.016451756,0.0,0.0,0.0075589153,0.013783904
25,0.01067141,0.0035571365,0.009337483,0.01734104,0.015117831,0.014673188,0.0013339262,0.012449978,0.008003557,0.017785683,0.011116051,0.0,0.0,0.00044464206,0.0035571365,0.04313028
26,0.006224989,0.0013339262,0.008892842,0.008003557,0.0031124945,0.0031124945,0.009782125,0.008448199,0.0040017786,0.028457092,0.008448199,0.0026678524,0.00044464206,0.026678523,0.015562472,0.0022232104
27,0.0013339262,0.0,0.0022232104,0.00044464206,0.017785683,0.0,0.0048910626,0.0022232104,0.0040017786,0.024455313,0.0,0.0,0.016007114,0.0,0.0022232104,0.016007114
