,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15
layer_0,4,31,41,86,17,67,34,7,115,22,50,51,118,6,58,9
layer_1,6,8,3,34,16,60,3,20,20,14,35,11,10,146,25,3
layer_2,14,6,7,48,107,5,32,9,3,18,58,4,5,11,21,149
layer_3,12,34,12,12,12,11,12,12,12,12,12,12,12,14,12,12
layer_4,12,12,12,12,12,12,12,8,12,12,12,20,12,12,12,12
layer_5,25,12,41,12,12,14,12,12,12,12,12,12,13,12,12,33
layer_6,24,30,12,12,12,31,12,12,14,12,12,12,12,12,12,12
layer_7,14,35,13,12,12,13,12,12,12,12,12,21,12,12,12,12
layer_8,12,12,8,12,14,14,12,12,13,12,12,12,57,12,12,12
layer_9,15,12,12,15,9,13,12,13,12,30,16,12,12,53,12,12
layer_10,12,12,12,18,15,12,12,12,12,12,11,27,13,12,12,12
layer_11,12,15,12,10,36,12,9,12,13,12,7,44,16,15,13,12
layer_12,12,12,12,12,12,12,12,11,12,12,12,11,11,14,16,12
layer_13,14,11,12,12,12,3,12,13,12,12,12,12,23,12,12,12
layer_14,12,9,12,12,12,11,12,12,13,17,12,11,17,12,13,12
layer_15,12,14,12,10,12,12,12,12,14,12,12,13,12,11,11,12
layer_16,12,12,12,12,12,12,12,12,9,12,12,12,12,12,12,12
layer_17,10,12,11,12,12,12,12,12,12,12,12,12,12,12,11,11
layer_18,11,11,12,12,11,12,12,12,12,32,12,52,12,12,12,12
layer_19,12,12,16,12,28,12,12,12,12,12,12,12,12,12,12,12
layer_20,12,12,12,18,12,13,12,12,12,11,12,23,11,12,8,13
layer_21,12,12,12,12,12,16,12,12,12,12,12,12,14,12,12,12
layer_22,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
layer_23,12,12,12,12,12,14,12,12,31,12,13,12,12,12,12,12
layer_24,12,12,12,12,12,12,12,21,11,12,20,12,22,13,11,12
layer_25,12,12,12,12,13,12,33,12,12,12,12,12,12,18,12,12
layer_26,12,11,12,12,12,12,12,12,12,12,24,12,13,12,12,16
layer_27,13,12,7,11,12,15,12,12,12,12,12,12,12,12,12,12
