,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15
layer_0,33,51,84,205,38,150,82,42,187,44,122,60,141,24,161,38
layer_1,51,10,25,44,85,61,3,26,117,40,59,41,65,288,30,19
layer_2,34,9,14,278,168,25,59,64,17,69,97,39,54,250,25,373
layer_3,8,47,8,9,7,50,8,8,8,8,8,8,8,8,7,8
layer_4,8,8,8,8,8,8,8,178,8,8,8,12,8,8,8,8
layer_5,90,8,61,8,9,32,16,8,8,8,8,8,8,8,8,183
layer_6,10,98,8,8,9,12,8,8,9,8,9,8,5,8,8,8
layer_7,12,79,8,8,8,8,8,7,8,8,8,144,8,8,8,8
layer_8,8,8,5,8,11,11,6,8,9,9,8,11,36,8,15,8
layer_9,8,9,8,8,4,10,8,9,8,55,8,8,8,20,8,8
layer_10,8,9,8,11,9,9,8,8,8,8,8,58,10,8,8,8
layer_11,8,13,8,7,51,14,8,8,10,8,5,208,11,10,47,8
layer_12,5,8,8,8,8,8,8,8,8,8,8,8,16,9,14,8
layer_13,15,8,8,8,8,1,8,8,8,8,12,8,32,8,11,8
layer_14,11,7,8,8,8,7,8,9,8,48,8,8,19,9,11,8
layer_15,9,23,7,8,8,8,8,8,8,9,8,14,8,67,9,8
layer_16,8,8,10,9,8,8,8,8,7,8,9,8,8,8,8,8
layer_17,7,8,8,8,8,8,8,8,8,8,8,16,10,8,8,8
layer_18,6,8,8,8,8,8,8,8,8,22,8,48,8,8,8,8
layer_19,8,8,17,9,41,8,8,8,8,8,8,9,8,8,9,8
layer_20,8,8,8,19,8,9,8,8,8,8,8,17,8,8,37,10
layer_21,8,8,8,8,8,9,8,8,8,8,8,8,6,8,8,8
layer_22,8,8,7,8,8,8,8,8,8,8,8,9,9,8,8,8
layer_23,8,9,8,8,8,8,8,8,5,8,9,8,8,8,8,8
layer_24,8,8,8,8,8,8,9,10,8,8,8,8,20,12,8,8
layer_25,8,10,8,8,12,8,47,8,8,8,8,8,8,8,8,8
layer_26,8,8,8,8,8,8,8,8,8,8,25,8,8,8,8,8
layer_27,11,8,6,33,8,11,8,8,8,8,8,8,8,8,8,8
