,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15,head_16,head_17,head_18,head_19,head_20,head_21,head_22,head_23,head_24,head_25,head_26,head_27,head_28,head_29,head_30,head_31
layer_0,183,0,119,0,1,0,0,0,1,0,0,78,0,0,0,2,0,1,0,0,0,14,0,40,2,19,1,4,0,0,0,0
layer_1,1,6,0,4,0,0,0,0,0,0,0,1,47,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
layer_2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
layer_3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,1,0,2,0,0,0,4,113
layer_4,0,0,0,0,6,0,6,14,0,1,0,0,0,2,3,2,1,6,0,0,0,0,0,1,3,0,0,0,0,0,0,1
layer_5,0,0,2,0,0,0,0,0,0,0,0,1,7,2,0,12,5,22,8,0,0,0,0,0,0,0,0,0,0,3,8,7
layer_6,2,27,0,0,5,0,0,15,4,1,20,6,160,10,0,1,26,0,0,5,14,0,18,0,1,46,1,1,0,58,12,0
layer_7,0,58,78,0,6,0,0,0,7,102,36,182,19,1,0,3,0,23,5,30,2,1,0,0,1,0,0,1,8,12,8,2
layer_8,0,0,0,0,4,1,2,0,0,0,0,1,0,0,1,26,0,57,10,21,0,2,18,0,2,0,0,0,1,69,1,87
layer_9,2,40,25,11,0,0,0,0,27,131,6,78,0,0,0,0,2,2,0,10,3,0,0,1,5,0,3,0,0,6,0,7
layer_10,0,23,0,0,0,0,0,0,0,10,0,3,0,0,0,2,45,0,24,11,22,3,12,3,3,25,18,4,0,0,4,0
layer_11,5,8,9,0,1,0,0,0,0,2,3,0,0,0,1,2,42,91,1,86,0,0,0,0,0,2,2,1,0,0,0,24
layer_12,7,0,0,0,4,1,1,0,0,0,0,0,0,0,0,24,4,3,15,1,0,0,2,6,54,104,36,2,4,0,0,0
layer_13,0,1,4,17,0,0,0,0,2,33,0,18,1,0,1,2,0,0,0,0,0,0,22,0,23,0,0,0,0,5,0,22
layer_14,0,0,3,0,0,0,4,0,30,32,8,54,1,25,1,0,0,0,0,0,0,0,0,0,1,20,39,0,0,0,0,0
layer_15,23,0,0,0,47,67,20,54,11,1,0,2,30,0,5,0,0,0,0,0,0,0,0,5,0,3,8,0,0,0,0,3
layer_16,0,0,0,0,1,0,1,0,0,31,1,1,0,1,4,0,0,5,45,0,0,0,23,0,0,0,0,11,0,12,0,8
layer_17,0,0,0,4,21,2,0,5,0,0,0,0,0,9,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,19,1
layer_18,0,7,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,37,19,0,0,0,0,0
layer_19,0,0,0,0,0,0,0,1,21,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
layer_20,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,3,0,0
layer_21,10,0,1,1,40,1,1,1,0,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
layer_22,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0
layer_23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,5,0,1,0
layer_24,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
layer_25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0
layer_26,0,0,0,0,0,1,1,26,0,0,0,0,0,0,0,0,0,0,0,1,0,8,0,2,0,0,0,0,0,0,1,0
layer_27,0,0,0,0,0,0,0,0,8,0,0,0,0,0,14,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0
layer_28,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0
layer_29,0,4,1,0,9,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3
layer_30,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,38,0,1,0,1,1,4,0,0,3,0,0,0,0
layer_31,5,0,0,0,0,0,2,7,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,29,0,1,0,0,0
