,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,93,0,85,1,0,0,4,88,50,10,82,2
layer_1,56,34,0,2,1,29,0,23,0,136,0,0
layer_2,2,0,70,29,0,0,5,0,0,2,1,1
layer_3,1,0,1,0,0,0,0,0,8,8,0,31
layer_4,3,33,1,0,2,0,0,0,131,1,0,0
layer_5,138,0,1,44,1,1,0,236,15,0,0,0
layer_6,0,104,52,184,0,0,3,4,158,0,23,1
layer_7,0,53,0,6,0,2,1,0,36,0,0,18
layer_8,5,11,9,6,0,1,220,72,8,0,0,3
layer_9,3,1,63,223,1,0,0,0,129,9,0,9
layer_10,3,0,0,0,3,179,1,13,0,203,5,0
layer_11,119,22,0,2,89,82,0,2,1,80,41,185
