,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15,head_16,head_17,head_18,head_19,head_20,head_21,head_22,head_23
layer_0,2,483,0,0,0,0,0,53,1,0,0,0,0,3,0,450,0,21,12,322,2,0,0,0
layer_1,1,1,0,0,2,7,0,0,0,1,0,0,0,0,2,0,0,2,0,0,0,9,1,0
layer_2,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
layer_3,0,0,0,3,0,1,0,1,0,5,0,13,0,0,0,0,0,0,8,1,0,2,0,19
layer_4,0,0,0,17,0,31,4,1,0,0,0,0,6,0,6,0,0,17,0,0,0,0,0,0
layer_5,0,1,4,3,3,0,0,0,0,1,0,0,77,23,2,1,0,1,0,0,0,4,3,7
layer_6,0,0,0,0,2,4,4,15,29,2,0,5,27,0,1,40,0,4,0,0,0,4,7,44
layer_7,14,41,0,3,0,1,18,154,220,11,0,1,4,70,4,0,2,1,26,2,13,14,2,7
layer_8,0,2,0,10,0,3,0,0,1,4,5,11,0,2,11,25,0,0,6,3,2,9,98,0
layer_9,12,82,29,0,0,0,105,535,17,0,4,0,14,1,51,0,1,1,0,1,0,0,6,2
layer_10,26,3,0,0,6,1,5,23,2,1,16,2,405,137,164,0,1,0,15,20,6,0,0,1
layer_11,18,0,5,9,4,3,0,10,1,2,0,25,9,237,48,0,12,0,111,71,11,3,9,7
layer_12,0,18,15,0,0,5,82,25,3,3,1,7,5,0,5,2,5,33,0,0,0,0,3,40
layer_13,9,1,2,0,7,0,375,17,252,20,4,6,1,0,1,2,0,1,2,11,0,0,0,0
layer_14,232,0,0,112,38,200,60,17,0,33,2,7,0,0,0,4,0,64,0,17,6,0,0,2
layer_15,0,0,7,92,2,0,0,0,91,5,19,1,0,0,18,9,0,7,0,0,0,0,5,7
layer_16,0,3,0,0,0,0,170,0,0,0,0,2,0,0,0,0,0,0,0,60,0,10,0,1
layer_17,0,0,0,0,0,5,25,3,1,0,0,0,0,0,0,1,15,0,0,0,0,0,3,0
layer_18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0
layer_19,0,50,0,21,4,8,10,38,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0
layer_20,0,0,0,0,0,0,0,0,0,0,0,0,7,54,0,0,0,0,0,0,0,14,0,0
layer_21,26,0,1,0,0,0,0,0,0,2,0,42,0,0,0,0,0,0,1,0,0,0,0,22
layer_22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,52,0,1,9,0,0,0,1,0,0
layer_23,0,0,6,0,0,6,0,0,0,0,0,0,0,0,19,0,56,56,0,0,0,0,0,32
layer_24,0,0,0,0,0,0,114,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0
layer_25,0,4,0,0,3,0,2,0,7,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3
layer_26,0,31,5,1,5,0,0,4,0,0,0,0,3,103,12,0,0,11,11,31,8,0,0,0
layer_27,7,0,0,0,5,23,0,0,0,20,0,47,0,0,0,0,0,1,3,169,0,55,0,0
