,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,128.0,4.0,23.0,17.0,2.0,0.0,0.0,84.0,51.0,31.0,38.0,3.0
layer_1,11.0,26.0,0.0,18.0,26.0,0.0,1.0,13.0,0.0,117.0,0.0,0.0
layer_2,0.0,0.0,0.0,1.0,0.0,0.0,89.0,0.0,0.0,117.0,0.0,3.0
layer_3,0.0,0.0,106.0,0.0,37.0,1.0,11.0,0.0,1.0,0.0,4.0,23.0
layer_4,0.0,163.0,0.0,4.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0
layer_5,19.0,2.0,3.0,3.0,22.0,17.0,0.0,70.0,2.0,3.0,0.0,0.0
layer_6,0.0,1.0,3.0,109.0,0.0,0.0,1.0,0.0,9.0,1.0,99.0,81.0
layer_7,0.0,16.0,186.0,189.0,1.0,0.0,20.0,1.0,2.0,0.0,3.0,59.0
layer_8,18.0,1.0,1.0,77.0,9.0,26.0,53.0,83.0,170.0,1.0,13.0,7.0
layer_9,0.0,26.0,5.0,148.0,1.0,39.0,15.0,5.0,12.0,4.0,0.0,17.0
layer_10,55.0,5.0,9.0,8.0,4.0,209.0,2.0,4.0,0.0,11.0,14.0,12.0
layer_11,71.0,11.0,0.0,168.0,191.0,33.0,4.0,17.0,45.0,48.0,12.0,130.0
