,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15
layer_0,12,1,17,0,0,0,11,17,4,15,6,10,1,12,11,0
layer_1,5,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0
layer_2,0,2,1,1,0,8,0,5,2,0,1,0,0,6,0,0
layer_3,0,1,2,0,0,13,0,0,7,0,1,6,7,0,12,6
layer_4,4,1,0,0,1,3,0,1,9,2,1,1,0,0,0,3
layer_5,0,0,0,9,10,1,6,0,0,5,0,0,6,3,0,1
layer_6,2,0,0,0,4,13,0,0,4,4,0,10,9,0,1,12
layer_7,0,0,0,11,0,12,0,0,15,6,0,0,4,1,4,2
layer_8,14,0,6,7,0,0,8,4,3,0,2,4,3,1,0,0
layer_9,5,9,0,0,0,0,3,8,5,1,0,2,0,1,0,0
layer_10,4,0,2,1,18,10,0,1,6,2,2,6,1,0,0,0
layer_11,1,2,0,0,5,7,2,10,1,1,0,0,1,21,0,0
layer_12,0,5,1,3,11,7,2,0,0,0,0,0,1,1,0,0
layer_13,3,6,0,0,0,0,3,0,5,10,1,4,0,0,14,0
layer_14,0,1,3,3,16,0,4,6,1,0,12,13,1,0,0,2
layer_15,19,5,1,0,2,2,17,11,5,3,0,0,4,0,6,17
layer_16,13,17,4,2,8,8,0,0,0,8,0,3,0,0,0,0
layer_17,0,1,4,3,0,0,3,2,0,0,0,0,2,4,3,2
layer_18,0,0,1,3,0,1,1,6,0,6,0,10,3,11,3,5
layer_19,2,3,4,12,11,11,0,4,0,1,0,0,4,8,3,1
layer_20,18,10,7,6,1,0,1,0,0,1,1,0,0,1,1,8
layer_21,2,1,0,4,1,1,0,2,2,0,4,3,4,2,1,22
layer_22,5,4,13,8,0,0,5,0,18,14,3,7,4,6,15,11
layer_23,0,3,0,0,2,1,6,18,0,0,12,3,5,5,3,2
layer_24,0,0,18,4,9,7,4,6,0,0,0,4,0,0,3,16
layer_25,1,0,0,9,8,7,0,1,2,10,0,0,0,0,8,0
layer_26,1,0,1,5,0,0,25,0,0,17,0,0,0,7,0,2
layer_27,0,0,10,5,1,0,0,16,0,2,0,0,1,0,0,5
layer_28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
layer_29,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0
layer_30,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,4
layer_31,2,1,0,6,1,0,0,0,0,0,0,0,0,0,0,0
layer_32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
layer_33,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
layer_34,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
layer_35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
layer_36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
layer_37,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
layer_38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
layer_39,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
layer_40,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
layer_41,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
