,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15
layer_0,45,36,29,51,35,49,60,71,28,20,50,26,27,70,45,41
layer_1,71,2,18,5,60,10,11,1,13,20,38,42,42,33,14,9
layer_2,11,26,22,33,35,62,51,63,56,54,17,71,24,23,7,10
layer_3,2,5,2,7,2,54,2,2,2,2,2,2,2,2,2,2
layer_4,2,2,2,2,2,12,2,5,2,2,2,2,2,2,2,3
layer_5,14,3,29,2,2,8,14,2,2,2,2,2,2,2,2,5
layer_6,2,33,2,2,3,13,2,2,2,2,2,2,2,2,2,2
layer_7,4,14,2,2,2,2,2,2,2,2,2,14,2,14,2,2
layer_8,2,2,2,2,2,2,10,2,2,2,2,2,7,2,2,2
layer_9,2,2,3,2,2,23,2,2,2,7,3,2,2,14,2,2
layer_10,2,3,2,4,11,2,2,2,2,2,2,7,2,2,2,2
layer_11,2,2,2,4,5,4,2,2,2,2,2,55,3,2,2,2
layer_12,2,2,2,2,2,2,2,14,2,2,2,2,24,5,3,2
layer_13,3,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2
layer_14,2,2,2,2,2,2,2,2,13,38,2,2,2,2,2,2
layer_15,2,2,5,2,2,2,2,2,2,2,2,2,2,35,2,2
layer_16,2,2,2,2,2,2,2,2,2,2,6,2,2,2,2,2
layer_17,2,2,3,2,2,2,2,2,2,2,2,2,2,6,2,2
layer_18,2,2,2,2,2,2,2,3,2,8,2,16,2,2,2,2
layer_19,2,2,2,2,12,2,2,2,2,2,2,2,2,2,2,2
layer_20,2,2,2,4,2,3,2,2,2,2,2,3,2,2,67,2
layer_21,2,2,2,2,2,2,2,2,2,2,3,2,34,2,2,2
layer_22,2,2,2,2,2,2,2,2,9,2,2,2,2,2,3,2
layer_23,2,3,2,2,2,2,2,2,8,2,2,2,2,2,2,2
layer_24,2,2,2,2,2,2,2,8,3,2,4,2,6,2,2,2
layer_25,2,3,2,2,3,2,4,2,2,2,2,2,2,4,2,2
layer_26,2,2,2,2,2,2,2,2,2,2,8,2,2,2,2,7
layer_27,2,2,3,4,2,4,2,2,2,2,2,2,2,2,2,2
