,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15,head_16,head_17,head_18,head_19,head_20,head_21,head_22,head_23,head_24,head_25,head_26,head_27,head_28,head_29,head_30,head_31
layer_0,0.0,0.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,253.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,86.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,0.0,0.0,166.0,7.0,303.0
layer_1,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,2.0,77.0,12.0,12.0,8.0,0.0,1.0,0.0,150.0,18.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
layer_2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
layer_3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,48.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
layer_4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
layer_5,1.0,27.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
layer_6,0.0,1.0,0.0,0.0,0.0,2.0,39.0,1.0,0.0,0.0,1.0,0.0,2.0,9.0,0.0,12.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,2.0,0.0
layer_7,3.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,11.0,20.0,13.0,10.0,0.0,3.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
layer_8,0.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,2.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,15.0
layer_9,0.0,0.0,0.0,0.0,2.0,2.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,69.0,4.0
layer_10,0.0,1.0,0.0,17.0,8.0,33.0,2.0,204.0,0.0,0.0,6.0,0.0,87.0,12.0,27.0,59.0,3.0,1.0,0.0,48.0,13.0,1.0,5.0,0.0,16.0,3.0,0.0,0.0,58.0,1.0,2.0,0.0
layer_11,0.0,0.0,0.0,0.0,0.0,9.0,0.0,5.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,247.0,24.0,0.0,0.0,4.0,5.0,3.0,28.0,0.0,1.0,0.0,17.0,0.0,3.0,2.0
layer_12,279.0,30.0,13.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,7.0,1.0,0.0,8.0,0.0,0.0,0.0,108.0
layer_13,0.0,13.0,73.0,0.0,16.0,0.0,0.0,0.0,0.0,2.0,12.0,1.0,0.0,53.0,0.0,198.0,14.0,5.0,22.0,1.0,0.0,7.0,14.0,30.0,1.0,2.0,5.0,14.0,0.0,3.0,87.0,15.0
layer_14,6.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,332.0,0.0,21.0,30.0,0.0,0.0,0.0,54.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
layer_15,40.0,7.0,2.0,6.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,3.0,0.0,92.0,2.0,48.0,0.0,0.0,0.0,23.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,7.0,6.0,2.0,6.0
layer_16,77.0,0.0,0.0,0.0,0.0,5.0,31.0,2.0,26.0,10.0,63.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,89.0,0.0,0.0,0.0,0.0,221.0,1.0,1.0,24.0,6.0,0.0,1.0,2.0,7.0
