,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15,head_16,head_17,head_18,head_19,head_20,head_21,head_22,head_23
layer_0,0.0626347,0.093858175,0.22476187,0.015725318,0.49433947,0.029304134,0.080229655,0.009426017,0.066447295,0.085249566,0.6731727,0.18349387,0.08972442,0.12321388,0.23908164,0.41755646,0.014954368,0.054188125,0.052442625,0.037949167,0.01392275,0.11523799,0.08115165,0.043237597
layer_1,0.04826901,0.2490647,0.0,0.0033655786,0.10090356,0.009945255,0.033582628,0.012647934,0.12026998,0.030576684,0.002167053,0.8483478,1.0,0.35238212,0.25042355,0.10250144,0.069315925,0.1061643,0.013928764,0.032892942,0.27064776,0.00527725,0.015141167,0.6106453
layer_2,0.21224466,0.01798757,0.007979454,0.045032494,0.018045316,0.0,0.032124307,0.0,0.0,0.01827326,0.0027274825,0.0011714081,0.014802493,0.4567093,0.00080412574,0.0,0.020795798,0.005624967,0.004237729,0.25097358,0.012403062,0.01696101,0.013435179,0.0066243904
layer_3,0.00066947466,0.0094577,0.0032243964,0.14951965,0.0052790935,0.044709444,0.03027671,0.7557122,0.34789947,0.025694141,0.049096905,0.06555764,0.0,0.098926544,0.0006949081,0.059513286,0.034591958,0.007605658,0.0,0.010805002,0.0040672785,0.0027402996,0.0,0.019844828
layer_4,0.0,0.008305659,0.023899866,0.26781464,0.025323246,0.56738794,0.0024834548,0.028630177,0.009065459,0.16265789,0.0,0.0154319005,0.0,0.0028012118,0.039412096,0.0013226371,0.16138515,0.0,0.0545564,0.16574116,0.62587726,0.04224595,0.009171863,0.009638187
layer_5,0.0032618337,0.27974495,0.08187886,0.006923098,0.07736222,0.09969872,0.022235407,0.026892206,0.024697568,0.01930642,0.00019910275,0.01634398,0.016222252,0.0033058112,0.0019326706,0.0,0.38125855,0.015021245,0.019856438,0.0008609363,0.0,0.005801475,0.5669791,0.08044834
layer_6,0.77294356,0.05407576,0.008053271,0.07824243,0.0016933025,0.00019895963,0.022094501,0.04061986,0.14473818,0.013454733,0.0050212117,0.00040282568,0.0021181097,0.21534237,0.01461189,0.14682972,0.007767971,0.0032451553,0.25944299,0.039011702,0.027497804,0.0337263,0.20537014,0.0055196197
layer_7,0.17452863,0.0014034836,0.011111294,0.019992648,0.0005548649,0.1293664,0.020913424,0.13329962,0.012311711,0.0065100277,0.0044830777,0.2157582,0.011003784,0.012134959,0.030322375,0.16385591,0.027211968,0.001837903,0.00031855327,0.0012790617,0.008268396,0.06019284,0.0074340384,0.081528135
layer_8,0.003782025,0.056662913,0.002412702,0.0030844894,0.29137656,0.016874386,0.017891819,0.031042757,0.019425057,0.036870033,0.045331102,0.0009596055,0.009137913,0.03752049,9.5979725e-05,0.01084756,0.00524243,0.013527566,0.18424611,0.0044016335,0.008167275,0.004003759,0.08318362,0.0016054757
layer_9,0.0011112711,0.005006203,0.0065632565,0.0043105716,0.0020043105,0.0001001849,0.004253215,0.054160316,0.0038801746,0.0043232087,0.006293462,0.00021156171,0.025868695,0.01577742,0.00667806,0.014827845,0.21196236,0.099130265,0.020560699,0.0002026868,0.41019836,0.012103633,0.014578157,0.024317587
