,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15
layer_0,15.0,22.0,26.0,33.0,40.0,17.0,43.0,28.0,28.0,21.0,16.0,30.0,15.0,16.0,13.0,16.0
layer_1,47.0,47.0,35.0,37.0,17.0,12.0,14.0,17.0,11.0,10.0,13.0,11.0,9.0,19.0,15.0,6.0
layer_2,45.0,44.0,22.0,13.0,14.0,12.0,21.0,19.0,12.0,8.0,11.0,17.0,17.0,7.0,6.0,7.0
layer_3,48.0,44.0,26.0,27.0,18.0,23.0,11.0,19.0,15.0,6.0,7.0,12.0,12.0,10.0,11.0,6.0
layer_4,46.0,47.0,40.0,35.0,43.0,24.0,42.0,12.0,11.0,12.0,14.0,12.0,11.0,8.0,15.0,17.0
layer_5,48.0,46.0,44.0,31.0,15.0,19.0,13.0,12.0,16.0,12.0,12.0,12.0,12.0,12.0,12.0,20.0
layer_6,15.0,37.0,42.0,59.0,10.0,14.0,14.0,15.0,14.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
layer_7,46.0,43.0,36.0,23.0,22.0,36.0,24.0,22.0,22.0,18.0,13.0,26.0,12.0,12.0,12.0,12.0
layer_8,46.0,36.0,29.0,51.0,21.0,17.0,13.0,12.0,15.0,12.0,14.0,12.0,12.0,12.0,12.0,12.0
layer_9,47.0,24.0,15.0,20.0,20.0,12.0,42.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
layer_10,32.0,46.0,14.0,19.0,32.0,14.0,26.0,12.0,12.0,13.0,12.0,12.0,12.0,12.0,12.0,12.0
layer_11,55.0,27.0,20.0,13.0,15.0,21.0,12.0,14.0,13.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
layer_12,42.0,53.0,26.0,25.0,13.0,11.0,14.0,17.0,12.0,13.0,12.0,12.0,12.0,12.0,12.0,12.0
layer_13,39.0,21.0,20.0,29.0,13.0,15.0,12.0,13.0,13.0,12.0,13.0,12.0,12.0,12.0,12.0,12.0
layer_14,43.0,49.0,16.0,13.0,13.0,14.0,14.0,11.0,27.0,15.0,12.0,12.0,14.0,12.0,12.0,12.0
layer_15,54.0,54.0,36.0,15.0,13.0,12.0,19.0,12.0,12.0,12.0,13.0,12.0,12.0,12.0,12.0,13.0
layer_16,47.0,23.0,11.0,36.0,13.0,12.0,12.0,15.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
layer_17,51.0,49.0,17.0,27.0,36.0,13.0,15.0,20.0,12.0,12.0,12.0,11.0,12.0,13.0,12.0,12.0
layer_18,47.0,49.0,22.0,16.0,12.0,14.0,12.0,12.0,12.0,12.0,12.0,10.0,12.0,12.0,16.0,12.0
layer_19,52.0,55.0,49.0,38.0,12.0,17.0,30.0,12.0,12.0,13.0,12.0,12.0,12.0,12.0,12.0,17.0
layer_20,50.0,47.0,38.0,11.0,29.0,15.0,13.0,26.0,18.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
layer_21,49.0,38.0,46.0,44.0,13.0,19.0,22.0,12.0,42.0,15.0,11.0,12.0,12.0,12.0,42.0,23.0
layer_22,48.0,49.0,47.0,32.0,51.0,44.0,40.0,35.0,12.0,20.0,12.0,12.0,25.0,12.0,13.0,34.0
layer_23,52.0,54.0,42.0,52.0,45.0,53.0,43.0,47.0,33.0,53.0,16.0,15.0,14.0,10.0,14.0,15.0
