,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,74.0,1.0,87.0,32.0,59.0,53.0,65.0,0.0,83.0,63.0,39.0,22.0
layer_1,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,5.0,0.0,0.0,37.0
layer_2,1.0,0.0,38.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0
layer_3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0
layer_4,21.0,0.0,38.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,40.0,2.0
layer_5,0.0,0.0,74.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,16.0
layer_6,38.0,0.0,0.0,2.0,0.0,55.0,1.0,2.0,0.0,0.0,0.0,0.0
layer_7,14.0,0.0,11.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
layer_8,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,1.0,0.0
layer_9,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,2.0,0.0,0.0,0.0
layer_10,0.0,0.0,0.0,0.0,2.0,13.0,0.0,3.0,6.0,0.0,0.0,0.0
layer_11,2.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
