,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15
layer_0,1,1,10,20,6,35,29,14,5,39,2,21,11,12,0,14
layer_1,0,3,1,23,11,5,3,11,7,1,6,2,4,6,2,7
layer_2,0,2,4,2,1,1,0,15,1,0,1,3,9,0,2,1
layer_3,4,0,9,0,4,27,1,1,3,0,0,0,1,1,6,3
layer_4,0,9,0,6,3,6,25,8,3,0,1,0,3,2,6,7
layer_5,0,2,11,1,1,1,3,0,1,0,0,0,3,0,0,0
layer_6,3,1,3,8,0,19,8,1,0,0,0,1,0,0,0,0
layer_7,0,12,0,62,0,0,0,14,0,0,0,0,0,0,0,2
layer_8,0,0,36,9,1,0,0,0,6,1,0,0,0,0,0,0
layer_9,2,5,1,1,0,4,2,0,1,0,0,0,0,1,0,0
layer_10,3,11,0,2,8,15,4,0,0,0,0,0,0,0,1,0
layer_11,0,3,7,0,0,4,0,1,0,0,0,0,0,0,0,0
layer_12,7,3,0,6,0,1,0,5,0,0,0,0,0,0,0,0
layer_13,1,5,14,6,0,0,0,0,1,0,1,0,0,0,0,0
layer_14,9,1,1,6,0,0,0,0,0,1,0,0,0,0,0,0
layer_15,0,2,0,0,0,0,8,0,1,0,9,1,0,0,0,0
layer_16,1,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0
layer_17,0,2,3,1,0,0,4,1,0,0,0,0,0,0,0,0
layer_18,0,10,6,29,0,1,0,0,0,0,0,0,0,0,0,0
layer_19,2,7,3,3,0,0,6,0,0,0,0,0,4,0,0,0
layer_20,1,12,3,0,0,0,0,1,1,0,0,0,0,0,0,0
layer_21,0,0,0,10,0,2,0,0,0,0,0,0,0,0,10,3
layer_22,0,4,7,0,4,6,0,9,0,0,0,0,0,0,0,2
layer_23,0,3,0,0,2,6,1,0,1,0,3,1,4,0,0,0
