,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15
layer_0,123.0,121.0,126.0,113.0,123.0,121.0,133.0,79.0,57.0,98.0,37.0,124.0,72.0,76.0,35.0,83.0
layer_1,43.0,141.0,87.0,68.0,78.0,65.0,55.0,107.0,60.0,54.0,38.0,38.0,48.0,49.0,47.0,41.0
layer_2,65.0,148.0,87.0,84.0,144.0,38.0,38.0,71.0,52.0,23.0,54.0,59.0,55.0,30.0,42.0,46.0
layer_3,225.0,114.0,208.0,111.0,55.0,62.0,38.0,56.0,58.0,15.0,34.0,26.0,37.0,46.0,39.0,17.0
layer_4,123.0,159.0,42.0,199.0,134.0,196.0,253.0,42.0,45.0,21.0,60.0,40.0,48.0,39.0,69.0,69.0
layer_5,127.0,91.0,268.0,95.0,78.0,49.0,46.0,41.0,70.0,41.0,41.0,41.0,42.0,41.0,41.0,41.0
layer_6,204.0,97.0,289.0,86.0,47.0,44.0,112.0,43.0,43.0,41.0,41.0,44.0,41.0,41.0,41.0,41.0
layer_7,125.0,192.0,92.0,157.0,35.0,131.0,175.0,53.0,76.0,50.0,47.0,53.0,41.0,41.0,41.0,41.0
layer_8,140.0,33.0,160.0,198.0,52.0,56.0,41.0,41.0,58.0,42.0,41.0,41.0,41.0,41.0,41.0,41.0
layer_9,149.0,212.0,20.0,95.0,84.0,50.0,71.0,43.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0
layer_10,129.0,147.0,45.0,199.0,83.0,49.0,52.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0
layer_11,129.0,86.0,93.0,142.0,41.0,74.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0
layer_12,172.0,115.0,79.0,137.0,52.0,63.0,42.0,84.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0
layer_13,120.0,134.0,52.0,117.0,43.0,52.0,41.0,48.0,48.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0
layer_14,71.0,137.0,73.0,81.0,46.0,79.0,44.0,41.0,49.0,42.0,41.0,41.0,42.0,41.0,41.0,41.0
layer_15,148.0,118.0,69.0,64.0,47.0,42.0,128.0,42.0,42.0,41.0,43.0,41.0,41.0,41.0,41.0,42.0
layer_16,171.0,93.0,41.0,64.0,59.0,68.0,41.0,45.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0
layer_17,118.0,98.0,109.0,55.0,51.0,46.0,61.0,66.0,42.0,42.0,41.0,41.0,41.0,41.0,41.0,41.0
layer_18,102.0,116.0,118.0,67.0,70.0,45.0,52.0,45.0,42.0,41.0,41.0,41.0,41.0,41.0,43.0,41.0
layer_19,86.0,72.0,250.0,64.0,46.0,68.0,92.0,43.0,41.0,43.0,41.0,41.0,41.0,41.0,41.0,41.0
layer_20,86.0,182.0,57.0,41.0,48.0,41.0,46.0,42.0,50.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0
layer_21,52.0,125.0,70.0,79.0,44.0,70.0,60.0,42.0,46.0,43.0,41.0,41.0,41.0,41.0,77.0,41.0
layer_22,119.0,116.0,141.0,52.0,106.0,119.0,59.0,57.0,41.0,42.0,41.0,41.0,74.0,41.0,41.0,34.0
layer_23,99.0,203.0,152.0,225.0,79.0,166.0,139.0,67.0,50.0,143.0,80.0,76.0,43.0,34.0,58.0,44.0
