,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,394,307,353,617,430,307,693,339,1278,268,927,912
layer_1,28,137,16,2,106,47,46,75,9,10,41,70
layer_2,915,39,0,1,60,31,45,36,123,915,22,93
layer_3,19,34,14,568,142,545,0,7,23,464,175,417
layer_4,31,191,0,2,122,380,22,30,4,14,191,234
layer_5,594,11,12,68,2,0,1,14,101,864,393,1
layer_6,12,77,31,4,143,36,125,4,0,252,9,559
layer_7,40,50,399,0,548,169,1,0,43,84,618,66
layer_8,5,2,131,0,146,279,37,23,4,101,66,4
layer_9,0,6,8,1,12,33,3,22,49,32,27,4
layer_10,47,2,86,28,2,2,3,2,3,2,16,45
layer_11,2,19,211,2,8,102,2,12,425,203,5,2
