,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15
layer_0,825,99,1325,23,6,0,1213,1360,362,654,418,939,133,1015,1344,0
layer_1,33,19,7,60,480,25,14,78,75,50,19,57,3,23,85,75
layer_2,86,4,16,14,372,571,136,227,404,119,176,34,41,34,397,100
layer_3,110,0,41,4,135,279,0,4,917,50,16,398,340,93,983,5
layer_4,207,39,219,0,2,9,498,67,30,6,248,308,11,31,291,401
layer_5,0,1,0,228,383,3,618,0,1,527,0,13,34,176,337,8
layer_6,222,6,635,24,213,45,99,131,6,17,10,1907,818,0,102,1187
layer_7,0,0,988,421,281,14,6,19,292,797,2,0,276,205,44,48
layer_8,1015,0,311,397,84,5,253,167,804,31,31,19,1345,34,0,4
layer_9,144,247,6,0,61,3,62,278,0,15,16,480,54,863,4,1
layer_10,8,15,353,106,1359,880,80,184,548,176,196,25,304,93,71,110
layer_11,170,247,0,5,171,176,327,768,448,86,42,0,9,207,47,5
layer_12,181,73,305,612,1069,584,44,0,0,100,5,5,517,7,1,6
layer_13,73,166,29,53,0,13,68,0,175,150,108,260,24,104,1645,0
layer_14,271,55,136,111,905,14,482,413,27,12,822,990,2,8,5,178
layer_15,673,978,5,1,167,232,1136,611,154,316,0,305,776,51,533,469
layer_16,1339,994,69,156,533,329,15,201,33,1215,25,156,1,9,362,1
layer_17,0,20,520,242,0,2,687,224,0,3,57,2,62,98,226,317
layer_18,14,9,19,105,36,152,178,328,4,1155,3,1172,761,130,156,336
layer_19,75,500,156,698,717,392,21,138,25,75,0,3,67,940,233,33
layer_20,1380,1226,351,241,140,101,106,159,242,155,62,33,69,246,98,235
layer_21,381,11,60,53,68,89,17,237,419,12,222,276,71,143,319,1034
layer_22,67,559,1312,707,2,86,250,6,585,1349,190,175,130,250,1717,1104
layer_23,7,431,15,4,248,28,690,1250,1,1,294,47,98,85,100,12
layer_24,0,3,1581,1261,986,994,176,378,0,0,4,90,0,0,357,824
layer_25,81,61,104,327,1228,964,20,134,96,197,67,2,0,0,345,10
layer_26,14,7,70,108,88,9,278,110,70,846,17,43,2,758,8,205
layer_27,268,0,846,102,707,9,78,395,279,492,0,0,146,0,9,379
layer_28,49,135,0,0,8,1,0,29,1,0,37,2,4,1,0,2
layer_29,2,0,9,0,0,290,38,3,0,14,82,176,492,2,31,307
layer_30,10,5,0,1,2,6,273,0,1,0,4,234,0,0,99,222
layer_31,101,4,0,270,5,85,0,1,94,2,524,2,4,1,2,0
layer_32,0,0,0,0,0,1,2,2,276,0,9,26,23,0,0,0
layer_33,0,0,0,0,120,1,0,46,0,88,1,1,0,7,2,0
layer_34,0,257,0,0,336,8,0,0,6,42,6,2,0,0,0,0
layer_35,0,0,0,2,17,1,0,0,0,2,0,1,6,0,0,4
layer_36,0,0,48,1,2,5,0,0,5,0,4,0,0,0,199,0
layer_37,0,0,0,0,48,180,0,0,0,12,10,0,61,0,0,0
layer_38,1,165,1,0,3,147,0,0,1,34,342,0,0,0,217,0
layer_39,40,2,154,0,5,1,0,121,0,0,12,181,0,141,0,0
layer_40,0,0,33,527,0,0,61,0,0,0,19,0,0,2,0,0
layer_41,324,37,0,0,1,0,4,0,0,0,151,0,0,0,0,0
