,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,164.0,0.0,168.0,86.0,217.0,240.0,204.0,27.0,210.0,10.0,169.0,210.0
layer_1,0.0,0.0,0.0,0.0,0.0,181.0,0.0,3.0,12.0,0.0,0.0,206.0
layer_2,12.0,0.0,6.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,13.0
layer_3,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,171.0,21.0,0.0
layer_4,16.0,1.0,109.0,42.0,7.0,4.0,0.0,0.0,0.0,0.0,102.0,0.0
layer_5,20.0,3.0,212.0,2.0,39.0,0.0,1.0,63.0,2.0,12.0,56.0,75.0
layer_6,46.0,8.0,0.0,79.0,0.0,41.0,30.0,2.0,65.0,0.0,0.0,0.0
layer_7,102.0,0.0,34.0,0.0,12.0,1.0,0.0,0.0,0.0,6.0,32.0,0.0
layer_8,2.0,0.0,178.0,0.0,1.0,0.0,0.0,7.0,31.0,0.0,2.0,26.0
layer_9,0.0,0.0,0.0,0.0,0.0,52.0,2.0,0.0,1.0,0.0,4.0,8.0
layer_10,1.0,0.0,4.0,0.0,27.0,30.0,4.0,53.0,13.0,0.0,1.0,0.0
layer_11,113.0,0.0,0.0,0.0,27.0,0.0,1.0,2.0,0.0,0.0,163.0,2.0
