,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15
layer_0,4.0,11.0,15.0,33.0,7.0,25.0,20.0,4.0,40.0,14.0,13.0,21.0,26.0,6.0,23.0,5.0
layer_1,6.0,10.0,5.0,30.0,19.0,21.0,0.0,21.0,18.0,7.0,13.0,2.0,23.0,38.0,4.0,10.0
layer_2,19.0,2.0,1.0,20.0,27.0,3.0,25.0,7.0,3.0,15.0,18.0,10.0,22.0,2.0,18.0,14.0
layer_3,45.0,40.0,45.0,46.0,45.0,17.0,45.0,43.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0
layer_4,45.0,45.0,45.0,45.0,45.0,44.0,45.0,45.0,45.0,45.0,45.0,44.0,45.0,45.0,45.0,43.0
layer_5,40.0,44.0,27.0,45.0,45.0,43.0,19.0,45.0,45.0,45.0,45.0,44.0,45.0,45.0,45.0,45.0
layer_6,42.0,43.0,45.0,45.0,45.0,45.0,45.0,45.0,46.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0
layer_7,45.0,30.0,45.0,45.0,45.0,45.0,45.0,46.0,45.0,45.0,45.0,43.0,45.0,43.0,44.0,45.0
layer_8,45.0,45.0,27.0,45.0,45.0,45.0,43.0,45.0,45.0,45.0,45.0,45.0,43.0,45.0,45.0,45.0
layer_9,46.0,45.0,45.0,45.0,28.0,49.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,34.0,45.0,45.0
layer_10,45.0,45.0,45.0,47.0,43.0,44.0,45.0,45.0,45.0,45.0,45.0,40.0,45.0,45.0,45.0,45.0
layer_11,45.0,44.0,45.0,45.0,43.0,40.0,14.0,45.0,45.0,45.0,36.0,33.0,46.0,45.0,45.0,45.0
layer_12,45.0,45.0,45.0,45.0,45.0,45.0,45.0,44.0,45.0,45.0,45.0,45.0,18.0,44.0,45.0,45.0
layer_13,44.0,45.0,45.0,45.0,45.0,4.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,44.0,45.0
layer_14,45.0,33.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,29.0,45.0,45.0,45.0,45.0,45.0,45.0
layer_15,45.0,45.0,45.0,28.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,42.0,42.0,45.0
layer_16,45.0,45.0,47.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0
layer_17,43.0,45.0,41.0,45.0,45.0,45.0,30.0,45.0,45.0,45.0,45.0,44.0,45.0,45.0,45.0,41.0
layer_18,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,44.0,45.0,45.0,45.0,45.0
layer_19,44.0,45.0,46.0,45.0,46.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0
layer_20,45.0,45.0,45.0,46.0,45.0,45.0,45.0,45.0,45.0,46.0,45.0,44.0,45.0,45.0,21.0,46.0
layer_21,45.0,44.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,46.0,45.0,45.0,45.0
layer_22,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0
layer_23,45.0,45.0,45.0,45.0,45.0,46.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0
layer_24,45.0,45.0,45.0,45.0,44.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,46.0,45.0,45.0,45.0
layer_25,45.0,45.0,45.0,45.0,45.0,45.0,46.0,45.0,45.0,45.0,45.0,45.0,45.0,46.0,45.0,45.0
layer_26,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,43.0,46.0,45.0,44.0,45.0,45.0,46.0
layer_27,44.0,45.0,39.0,44.0,45.0,46.0,45.0,44.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0
