,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15
layer_0,4,11,6,19,3,42,89,8,6,57,4,95,30,42,3,21
layer_1,2,7,11,9,11,15,9,65,17,15,25,20,18,26,14,20
layer_2,3,9,12,13,7,5,6,104,24,4,16,25,24,14,7,15
layer_3,13,2,61,7,24,52,8,42,21,1,8,3,8,29,6,5
layer_4,9,101,11,45,40,54,131,33,30,9,38,6,12,10,20,12
layer_5,15,19,101,47,39,41,44,38,54,40,39,38,37,39,37,41
layer_6,19,20,50,74,39,41,95,65,41,36,37,36,37,38,37,36
layer_7,12,75,6,39,3,32,79,64,47,44,39,35,37,37,37,41
layer_8,14,1,70,76,37,47,36,44,67,37,34,37,37,37,37,37
layer_9,18,25,6,38,47,35,55,39,39,37,37,38,36,38,37,38
layer_10,63,37,43,55,77,51,67,36,36,37,37,40,37,37,37,37
layer_11,9,51,12,61,40,53,36,40,37,37,38,37,37,37,37,37
layer_12,46,26,51,71,41,40,43,44,37,39,37,36,37,37,37,37
layer_13,27,26,62,51,39,42,37,41,46,38,37,38,37,37,37,37
layer_14,36,24,40,47,36,49,39,37,36,40,37,37,38,37,37,38
layer_15,10,18,44,45,34,37,59,36,39,37,42,37,37,37,37,37
layer_16,17,18,37,43,40,41,37,37,37,37,37,37,36,37,37,37
layer_17,9,26,49,51,40,41,53,51,37,37,37,33,38,37,37,37
layer_18,25,26,76,33,34,38,38,39,36,39,37,35,37,37,42,37
layer_19,16,51,38,42,37,25,67,36,36,37,36,37,36,37,38,39
layer_20,3,71,17,33,40,31,32,54,39,37,27,37,35,35,37,37
layer_21,3,5,25,84,36,68,48,38,40,37,36,37,37,37,26,39
layer_22,0,13,74,24,41,50,34,34,37,32,37,37,16,38,37,40
layer_23,1,10,1,3,14,22,13,5,5,0,36,38,38,35,32,35
