,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15,head_16,head_17,head_18,head_19,head_20,head_21,head_22,head_23
layer_0,2.05278,25.36848,1.0850302,3.0137913,2.6816516,3.013242,10.985352,17.53217,11.645396,0.5168897,0.4159522,0.68431956,1.7251267,8.7811165,9.307026,30.21738,5.986816,12.253069,7.180655,20.989735,7.3208137,0.6348572,4.006607e-05,0.0013404241
layer_1,7.9119945,15.110116,1.3662777,2.5955336,2.2316213,2.1390324,9.733636,1.6283027,5.8497386,13.715578,0.84012616,2.1737974,5.8363724,5.2833743,2.0437787,11.975899,19.08425,1.1404201,0.6174329,1.0247498,0.6217729,8.662763,2.5453,1.4861611
layer_2,18.447819,2.4831316,2.378904,6.6508613,2.3637993,9.341195,1.5457493,1.2869902,1.6573869,1.6925853,1.7936773,0.89478254,1.9748644,2.531959,5.2250047,0.3466182,0.123589486,0.52273685,2.9405513,0.9443618,2.2197156,9.6639805,3.1217227,8.597849
layer_3,5.7382684,2.3411908,11.64743,1.6481633,1.7205359,1.127965,11.645589,13.490197,2.26225,5.914615,1.5089263,5.221649,7.682145,2.1939673,2.1780164,7.642868,6.322034,1.5058903,5.0756025,3.6622758,1.6689078,16.508385,8.942772,9.390443
layer_4,6.0968375,4.5619783,1.7641101,8.495209,5.3230515,6.9838767,8.349106,14.744215,1.6327143,9.312522,8.847695,3.2700372,18.08887,4.1250577,0.7805326,5.170004,1.9997501,7.096173,18.65023,7.317866,7.276876,1.4332532,0.9588164,6.2704163
layer_5,3.796585,35.680775,11.814437,3.3581154,5.6630287,3.7899635,0.13802975,0.04828504,1.6184815,11.048693,8.120106,13.27993,13.226929,17.41706,3.1165152,2.6503134,9.403873,3.8253012,5.0966516,17.162569,7.708231,19.297297,14.968242,6.8609257
layer_6,7.989283,0.84381807,4.144877,4.7630744,7.103725,10.28297,15.6325655,28.139769,18.00822,20.64657,9.315589,20.122484,9.656683,5.1587873,21.368769,13.859742,9.502881,5.462495,5.3044796,2.7304728,13.868991,1.6710628,2.2430122,22.651241
layer_7,11.185235,20.86772,2.3159723,16.122393,8.078601,6.5554957,17.643347,13.037109,15.060861,31.677141,4.1133304,8.338425,16.412878,19.335009,11.919746,15.678982,15.26959,7.791717,4.7772613,6.9875045,6.857105,11.244227,12.407223,13.625927
layer_8,2.5856822,7.606027,0.4556127,14.321185,6.8650784,17.477886,0.7919009,4.1847067,0.17212176,10.864671,7.6998124,20.42771,12.35324,15.074351,11.615477,24.775942,20.038715,4.269468,5.9595985,9.446666,9.837557,10.12324,12.199859,7.214178
layer_9,13.824632,10.021058,15.247594,2.9517305,7.9475675,4.212883,33.161407,36.88029,12.82575,6.559025,5.902408,5.2940993,18.937546,6.019388,13.837889,8.365272,13.942803,11.924647,12.861983,1.3552402,4.2245636,8.0904875,13.747469,3.5095286
layer_10,27.343845,12.731866,15.048919,2.321871,1.7293332,3.2086797,8.711823,11.684081,12.849847,8.347233,9.464518,1.861166,34.601864,27.358047,30.4343,8.210359,8.248343,11.506641,14.785072,13.433228,14.9294615,1.2725546,6.68605,7.5068145
layer_11,21.06337,8.262541,15.927239,11.410156,10.35333,9.336689,11.807826,10.644393,13.755885,11.74457,11.617577,18.420454,13.676254,24.89217,9.459945,6.563139,17.582884,4.4339647,15.549791,24.521666,18.108843,10.206582,16.65261,13.403625
layer_12,9.534222,6.862325,11.150802,1.9901369,2.729768,6.644533,9.408822,12.671567,10.047313,6.9988227,7.860988,10.2231655,9.656328,5.896099,10.713053,4.7285857,4.653013,24.76418,5.7451024,1.1106985,1.3398311,5.787291,10.800795,22.875263
layer_13,7.8618593,8.592328,6.083862,5.0340576,10.848885,9.021204,22.56746,25.865103,30.065142,8.50045,12.8492775,13.917811,5.0291853,0.74114543,0.3946795,10.283909,2.1516461,5.9107056,11.908918,21.63321,9.773587,5.4302855,4.494517,3.944927
layer_14,10.790451,0.7182786,0.16457087,17.907837,20.052887,29.143194,20.65254,13.356165,13.232963,15.4062805,3.671221,2.618227,3.8874915,5.967923,4.028319,9.876111,6.7975183,7.446336,11.168184,10.5829935,11.702446,1.3499628,0.4515002,19.8679
layer_15,4.001941,2.6891737,13.663202,14.851124,17.59118,6.489245,4.636989,9.462914,14.841623,12.612076,13.70014,10.963647,1.4785676,0.36589125,7.70806,8.390043,5.8187013,11.91309,1.4429256,0.98283184,2.1040375,4.197904,3.061538,6.2328806
layer_16,6.5656266,13.791543,0.5409548,0.30691478,3.3113484,0.8025322,6.392055,5.859627,14.796164,10.916576,7.9196067,4.8992987,0.47067165,0.5035137,1.228897,1.0128926,1.4672892,1.8867661,7.4861727,23.840767,11.63142,5.773646,0.95793927,0.8392595
layer_17,2.5036635,1.4465232,1.9734365,0.7676609,0.6076353,6.0055814,15.2664,8.055078,6.2140164,0.50976986,0.89305437,0.7965754,0.9601036,2.3827229,2.1817255,3.6205854,2.1216235,3.3355916,5.714721,0.9507957,0.41792384,1.2921335,3.3869352,3.7541761
layer_18,4.1462255,0.7327421,0.3970909,0.9900991,0.8584019,1.4260722,12.722105,4.7688613,4.862276,3.255196,2.376519,1.3770335,0.531019,1.7603593,3.2514358,0.156252,1.8015983,6.62981,0.5438223,1.3768303,2.5989556,12.261334,1.8030854,7.163151
layer_19,1.9483281,12.006947,9.241238,13.190494,11.778935,16.002558,11.338949,7.648017,1.4897418,3.672588,1.7063704,3.8019156,1.6642182,7.8797846,1.7359153,0.32818028,0.8698033,1.0858572,1.5806161,3.0472083,2.2005339,0.46853915,0.38636905,0.4172393
layer_20,4.954262,2.071258,2.6288664,1.0691622,0.8202406,0.65918815,2.1763432,2.2274594,0.99441373,0.4174516,0.41744703,0.28188473,6.433586,9.931533,1.2580477,1.2560374,0.7429025,1.0492946,1.3987899,2.1650255,2.37928,5.882239,1.9239517,4.6693482
layer_21,20.598461,2.4528675,1.7546326,0.30758852,0.24527468,0.8725201,0.56886405,0.3384985,0.48453417,8.51932,2.762476,4.9899645,0.4614763,0.47833154,1.4900606,0.47582364,1.2280388,0.2777965,0.84224033,0.407943,0.6196578,3.1794891,4.0527897,6.209738
layer_22,0.9946862,5.731897,1.0910708,0.34826222,0.43952703,0.42162296,2.8046868,1.0680255,4.908797,0.45141736,0.49521357,0.64584786,1.8615994,1.6099787,6.3378553,2.3156774,7.7374973,4.095704,0.8291717,1.0885981,0.9005438,1.7704334,0.30403715,0.59547865
layer_23,2.8742769,3.7271304,1.9229575,4.440892,3.9649324,8.91362,1.9738373,1.2162439,5.7990093,0.6045274,0.8547922,0.57317996,0.6447858,1.7002039,4.4072857,4.901671,4.008034,6.9957604,0.89758337,0.8192826,2.6303284,1.8956696,1.0217506,3.6001043
layer_24,0.5965289,1.1870437,0.8563542,1.0293024,1.716201,1.8351793,5.9744034,1.5473064,4.007694,5.680941,11.858166,1.5230772,5.854603,0.6153187,11.415772,1.1741749,1.8166116,0.9697512,1.1520195,1.3538731,0.6020996,7.1773767,2.4062452,1.3933291
