,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15,head_16,head_17,head_18,head_19,head_20,head_21,head_22,head_23
layer_0,62.423294,1055.129,53.860237,109.224106,96.188194,102.99346,242.5296,191.05382,241.28767,12.482258,8.046469,10.435602,19.290323,84.15776,59.113857,417.31796,67.69292,100.87521,265.80164,314.94846,241.81429,15.521457,0.0014913231,0.040509608
layer_1,306.5977,609.4948,26.199142,34.12545,160.4719,62.7977,61.642593,16.450136,62.23385,181.98633,40.994938,58.30688,204.32799,63.399876,199.30054,403.0103,279.57483,2.2312672,13.166134,81.17839,26.877985,52.80609,83.520195,62.029297
layer_2,74.34954,15.7182045,47.69554,41.937904,19.757242,195.07283,42.051098,154.31812,30.237083,23.20692,9.023097,3.110914,69.528496,57.556293,35.097233,1.3802601,0.33404714,4.444017,37.955814,2.8093245,19.454731,40.828156,18.647703,310.2188
layer_3,27.345366,30.370699,83.03298,47.965378,47.657795,48.576073,195.02608,233.42168,121.63071,54.488846,11.057194,41.71564,267.57153,105.65123,35.264576,84.50796,59.549362,26.429888,51.01719,67.51421,14.983423,119.92706,41.405914,63.856953
layer_4,46.852623,59.31857,33.614014,172.03769,76.24627,89.078285,73.13035,193.18553,38.524014,274.32013,146.01869,89.884155,385.01724,121.03081,0.90264595,45.394554,22.25714,75.8094,306.4042,60.024296,55.005924,17.040426,14.25704,169.67528
layer_5,25.354082,240.28363,334.13327,10.262518,18.266994,14.6748905,0.9125847,0.415003,8.826771,342.1604,186.46457,124.08158,150.79626,277.48657,58.63754,20.998886,97.3174,27.172338,38.002193,155.5436,77.978355,212.26237,377.87946,101.33389
layer_6,79.780716,10.913111,38.23143,66.04939,56.01702,187.72443,415.5028,1006.42487,439.1482,237.98988,62.30778,345.34625,606.14606,67.07715,335.49014,165.30156,87.307175,57.590527,36.3067,6.470652,120.185936,38.12326,14.558407,353.8955
layer_7,246.03854,520.68835,13.966486,132.62355,50.90131,41.219276,175.42903,198.21945,205.77483,393.89194,63.89793,65.845924,162.29498,443.99316,160.26538,197.19725,162.56413,75.29854,35.97429,50.596188,33.060135,134.19809,131.82605,134.23387
layer_8,22.247005,64.37751,7.520233,254.79614,102.8834,371.63654,3.7077692,39.734512,1.9985068,148.94778,78.17532,285.02377,138.30142,180.14568,147.94312,489.7791,260.77405,55.08755,65.17464,83.95191,127.12209,79.00479,88.22248,61.079376
layer_9,155.37009,106.072716,176.15833,39.491566,105.34445,41.396225,575.25995,546.6144,321.0681,42.149338,37.894306,44.889336,222.97252,81.61134,146.11284,71.35404,147.02466,126.38287,100.528366,15.05204,64.98382,86.44065,218.99178,23.235443
layer_10,312.8515,166.15218,187.77477,20.707296,11.957462,28.15842,88.729515,142.32881,124.07937,75.515564,89.32686,13.065419,770.7022,287.59744,567.4601,91.28691,106.43972,139.27429,152.18098,142.53662,143.2139,9.8285885,71.40116,74.640274
layer_11,288.77188,59.0114,135.08957,126.78565,83.79904,90.982994,120.06527,136.94861,173.01584,133.70438,138.86494,201.21512,114.57415,485.0422,325.23694,94.15723,245.43155,56.15527,248.20905,303.09167,185.75565,148.30876,238.39053,170.20267
layer_12,103.715385,67.930695,103.057,13.488763,19.38402,85.67935,156.68958,120.22373,133.64798,77.27742,81.40171,96.5773,104.24992,45.760178,115.13731,28.011202,34.43388,372.11542,71.31207,11.112669,18.974634,68.75588,140.45407,283.47424
layer_13,98.61758,82.06419,57.90862,38.306408,98.06499,97.53773,788.5984,428.32462,476.00845,105.14012,158.45,194.77444,56.950775,2.8244233,2.251772,115.454,25.473326,55.20575,133.63907,328.23163,123.47165,61.879314,44.19873,45.622723
layer_14,350.82916,6.087651,1.787956,345.98456,365.40842,435.70285,362.9164,149.07982,179.9976,271.1053,39.055836,31.231922,35.602505,69.11649,32.951492,142.4869,114.31385,116.09461,143.4869,140.02385,145.90015,14.929413,3.1276162,567.19617
layer_15,49.82635,58.86839,235.6656,491.21024,320.32095,118.027214,35.250683,80.60674,564.2868,237.40791,257.79242,179.92172,13.758559,7.0434885,174.67291,160.50105,70.8339,203.4288,14.0521555,16.675034,18.22115,54.37847,44.42401,140.23773
layer_16,36.734646,176.11427,14.911086,2.2846115,46.720383,19.10601,75.612854,50.705788,113.11041,108.75968,143.59978,154.91518,25.05621,13.3989105,19.288124,10.764497,14.775316,23.301205,121.53895,279.71036,117.016304,89.52099,14.045572,8.326925
layer_17,14.459677,14.533282,45.05342,8.417504,8.3166,103.98624,294.6972,181.31741,108.72245,8.800773,10.108056,11.07178,13.1153555,45.882626,20.66824,62.41774,32.996464,45.74045,117.35998,92.520355,11.57295,17.32485,62.375813,33.11138
layer_18,90.19138,12.359796,8.999272,33.012413,10.535015,86.171364,208.83888,83.9682,68.124466,45.57737,35.672195,30.656715,8.395039,22.621166,31.467209,5.664049,50.941345,109.9822,13.307478,16.004974,35.716995,219.10144,16.533398,40.19894
