,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,63.0,1.0,77.0,47.0,38.0,37.0,92.0,0.0,92.0,19.0,23.0,18.0
layer_1,0.0,0.0,0.0,0.0,0.0,73.0,0.0,0.0,4.0,0.0,0.0,24.0
layer_2,0.0,0.0,9.0,0.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,1.0
layer_3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,5.0,0.0,0.0
layer_4,4.0,0.0,37.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,28.0,2.0
layer_5,1.0,0.0,83.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,19.0
layer_6,28.0,0.0,0.0,2.0,0.0,16.0,1.0,5.0,0.0,0.0,0.0,0.0
layer_7,15.0,0.0,8.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
layer_8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,1.0
layer_9,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,1.0,0.0,0.0,0.0
layer_10,0.0,0.0,0.0,0.0,0.0,19.0,0.0,1.0,5.0,0.0,0.0,0.0
layer_11,2.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
