,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,94.0,73.0,122.0,329.0,138.0,80.0,95.0,120.0,585.0,92.0,334.0,367.0
layer_1,4.0,118.0,4.0,1.0,8.0,96.0,0.0,16.0,1.0,0.0,16.0,12.0
layer_2,275.0,28.0,0.0,2.0,9.0,0.0,2.0,22.0,3.0,277.0,16.0,20.0
layer_3,9.0,0.0,2.0,257.0,31.0,117.0,0.0,0.0,4.0,121.0,16.0,230.0
layer_4,18.0,10.0,0.0,3.0,8.0,166.0,1.0,6.0,4.0,5.0,2.0,42.0
layer_5,211.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,244.0,178.0,0.0
layer_6,0.0,0.0,0.0,2.0,36.0,2.0,57.0,0.0,0.0,490.0,0.0,365.0
layer_7,17.0,3.0,210.0,0.0,456.0,91.0,4.0,0.0,20.0,172.0,294.0,13.0
layer_8,0.0,0.0,6.0,1.0,1.0,7.0,3.0,1.0,0.0,93.0,1.0,0.0
layer_9,0.0,1.0,4.0,0.0,0.0,0.0,1.0,17.0,29.0,20.0,0.0,0.0
layer_10,28.0,0.0,131.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,2.0
layer_11,0.0,4.0,119.0,0.0,1.0,13.0,0.0,0.0,35.0,130.0,5.0,0.0
