,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,19,18,4,3,14,10,7,30,83,16,23,30
layer_1,14,0,7,10,5,64,52,6,18,13,26,2
layer_2,1,5,13,13,16,3,0,6,10,0,3,42
layer_3,0,7,3,53,2,0,7,0,1,4,10,0
layer_4,3,9,1,0,5,36,4,4,22,12,2,2
layer_5,21,0,2,0,7,7,0,0,12,3,0,31
layer_6,3,11,4,4,3,6,0,9,11,0,0,2
layer_7,1,4,0,4,3,3,4,1,7,0,15,0
layer_8,9,10,1,4,6,10,2,10,0,23,8,2
layer_9,0,9,7,0,2,2,15,5,0,1,11,13
layer_10,1,1,4,11,0,2,2,2,1,3,1,15
layer_11,6,10,9,1,3,12,10,9,4,9,0,4
