,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15,head_16,head_17,head_18,head_19,head_20,head_21,head_22,head_23,head_24,head_25,head_26,head_27,head_28,head_29,head_30,head_31
layer_0,40,1,2,0,80,71,115,87,105,85,111,112,110,59,54,41,96,57,81,47,59,43,43,98,102,68,82,69,40,41,24,24
layer_1,73,80,42,112,123,121,79,52,36,42,80,140,53,106,43,63,141,74,105,29,134,133,43,34,78,41,119,87,59,51,78,39
layer_2,40,41,38,42,54,55,55,40,33,42,58,39,62,51,55,72,40,39,42,61,48,45,51,46,43,51,49,39,39,40,38,37
layer_3,73,45,46,41,36,39,45,40,55,40,41,40,56,56,45,39,40,37,38,44,54,43,56,45,40,46,50,52,65,58,52,49
layer_4,43,49,43,45,54,48,48,51,49,46,62,42,43,41,41,87,50,57,49,57,48,46,63,48,44,98,46,71,50,49,42,41
layer_5,55,53,40,43,79,66,69,71,49,43,44,52,54,41,40,52,39,45,44,47,63,56,70,52,64,45,49,50,45,51,52,41
layer_6,47,42,44,52,41,55,43,39,39,80,45,40,55,60,73,51,49,50,45,54,53,45,52,44,65,52,55,61,57,55,37,49
layer_7,42,44,71,62,41,29,59,46,57,52,47,45,40,46,43,47,43,49,52,52,55,53,52,52,63,53,67,74,54,45,49,56
layer_8,44,44,76,47,39,47,42,46,49,55,43,57,58,58,59,45,55,46,48,47,60,49,42,66,41,49,47,53,49,51,50,49
layer_9,50,53,51,50,47,49,46,54,64,66,61,44,61,49,52,50,46,53,51,63,46,45,46,45,52,51,39,49,72,48,46,49
layer_10,45,49,45,51,59,58,68,59,45,48,50,40,51,51,52,59,45,65,50,55,42,56,51,48,52,42,45,46,54,51,63,51
layer_11,56,43,58,65,53,61,48,68,62,55,51,51,43,68,56,54,48,59,47,56,44,42,58,61,50,44,53,68,48,56,59,47
layer_12,43,46,75,73,61,50,46,48,47,59,46,51,44,45,66,49,64,40,64,44,87,44,57,49,65,52,60,53,60,63,65,54
layer_13,58,54,61,57,50,53,49,47,48,52,58,50,48,48,47,46,69,53,54,60,47,54,45,51,48,55,51,48,84,47,56,52
layer_14,58,49,54,52,58,52,46,55,55,59,79,43,49,66,45,48,61,38,60,36,43,56,52,65,48,67,25,51,54,53,53,43
layer_15,56,49,50,50,59,75,82,76,65,56,65,79,41,73,49,45,73,45,61,68,54,57,71,57,66,59,60,58,50,55,43,49
layer_16,59,48,51,65,47,65,45,48,58,51,49,48,64,49,45,46,47,48,64,62,43,52,41,45,48,57,50,53,64,42,85,59
layer_17,57,63,49,51,50,57,74,43,62,78,61,44,55,61,55,56,48,42,58,55,56,48,55,68,47,44,45,42,54,44,45,56
layer_18,50,49,59,51,47,44,43,38,49,51,45,53,46,55,101,44,51,45,44,57,43,48,47,42,51,65,43,49,52,44,65,48
layer_19,52,71,61,51,56,45,50,43,77,53,44,49,43,55,59,56,53,50,46,51,48,41,42,55,63,53,33,51,39,46,44,43
layer_20,64,57,48,45,43,40,74,44,44,48,48,47,48,49,54,50,40,42,53,43,45,48,42,57,43,56,49,43,43,44,44,44
layer_21,50,67,64,53,38,42,42,42,62,42,41,55,51,45,62,42,41,41,42,51,47,54,51,58,48,42,45,54,46,53,49,51
layer_22,44,42,48,44,55,49,53,48,49,42,47,57,44,45,47,47,39,45,42,44,41,46,40,43,39,44,41,45,48,53,45,46
layer_23,48,43,52,46,46,45,49,51,48,48,43,42,46,45,44,45,38,35,47,48,43,48,46,39,57,59,50,52,39,33,28,37
layer_24,45,56,42,51,48,50,45,57,39,39,42,41,45,47,65,42,46,45,49,45,45,47,46,47,48,49,53,55,36,31,28,40
layer_25,51,45,54,56,50,44,52,50,48,47,44,45,48,51,49,54,43,49,45,42,28,32,37,25,34,43,45,42,40,41,36,38
layer_26,53,60,67,50,54,48,56,59,55,48,54,52,55,53,48,45,60,43,57,43,50,41,43,42,40,39,39,55,53,51,44,51
layer_27,40,39,44,40,52,51,56,56,35,38,30,37,49,51,60,45,39,47,43,45,51,54,47,53,50,51,49,48,56,28,50,62
layer_28,46,38,41,39,32,27,42,33,50,31,38,44,39,45,46,46,47,61,46,43,43,41,34,52,43,44,30,47,44,50,42,32
layer_29,37,45,34,40,38,46,40,44,33,55,102,53,44,41,44,48,53,49,47,48,76,65,56,51,31,59,29,28,50,32,64,58
layer_30,61,41,52,60,47,51,63,56,61,40,34,99,49,48,59,52,104,65,58,96,64,57,41,37,37,86,41,40,39,50,50,39
layer_31,47,35,18,40,77,29,41,52,46,49,60,96,60,122,0,49,68,43,42,50,71,55,42,43,42,61,45,68,44,40,55,123
