,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,626,35,1138,61,190,11,55,1064,529,102,329,57
layer_1,103,305,689,96,700,166,164,1,144,635,335,180
layer_2,43,0,1151,18,6,138,0,224,18,271,21,10
layer_3,1232,0,200,84,93,1,18,79,4,261,5,52
layer_4,496,1203,15,728,515,375,318,412,960,236,324,381
layer_5,1,22,0,4,21,2,0,0,4,1,613,225
layer_6,5,770,181,1524,37,2,1,0,275,1068,287,33
layer_7,74,496,10,701,161,611,43,32,0,6,17,66
layer_8,0,470,19,0,1050,228,29,56,1105,36,1480,776
layer_9,0,1592,3,22,86,1488,400,219,1014,4,1,898
layer_10,287,96,1190,826,200,305,71,11,401,829,421,1105
layer_11,424,422,888,147,644,166,207,32,1051,13,706,1471
