,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,160,267,0,115,134,115,229,501,522,253,232,137
layer_1,203,40,64,195,0,520,321,131,286,245,378,113
layer_2,5,81,195,198,222,44,21,195,193,1,147,334
layer_3,92,197,198,325,153,0,154,19,136,52,148,61
layer_4,168,180,102,70,167,206,137,44,210,215,208,11
layer_5,129,65,50,273,220,162,122,29,130,20,46,183
layer_6,105,104,266,30,89,49,1,256,262,212,329,29
layer_7,167,61,34,54,54,154,68,31,54,163,137,35
layer_8,87,221,74,155,162,104,113,137,126,185,173,146
layer_9,105,142,172,127,90,145,149,126,82,160,218,191
layer_10,101,70,144,185,89,87,80,115,129,65,47,147
layer_11,108,155,167,87,174,222,172,243,203,184,144,170
