,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,10,19,0,80,18,5,33,22,73,18,10,31
layer_1,19,2,20,13,0,75,50,17,76,17,160,10
layer_2,2,51,16,21,21,2,4,91,26,1,11,79
layer_3,18,41,13,46,9,1,5,88,50,28,29,63
layer_4,18,23,9,1,18,27,42,26,22,11,59,1
layer_5,13,26,1,65,6,3,56,0,6,4,9,16
layer_6,41,12,17,10,20,5,7,14,9,49,29,7
layer_7,22,7,5,28,17,11,5,16,5,33,17,4
layer_8,8,14,11,11,12,26,8,7,2,8,10,17
layer_9,8,5,14,4,9,8,6,6,9,5,7,9
layer_10,4,26,12,12,5,20,4,23,10,9,14,12
layer_11,5,8,7,5,7,8,7,22,9,11,32,5
