,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15
layer_0,51,49,35,36,36,34,25,20,20,23,27,14,3,17,0,2
layer_1,19,46,28,12,17,13,11,14,8,10,11,2,9,1,6,6
layer_2,28,42,19,22,11,19,7,23,5,2,11,5,2,5,5,2
layer_3,46,32,17,21,12,12,1,40,8,1,3,1,0,8,1,0
layer_4,54,46,13,10,24,21,10,17,8,4,15,1,5,6,6,0
layer_5,45,51,11,16,19,41,7,7,7,8,7,7,7,7,7,8
layer_6,12,34,17,43,32,13,7,27,7,7,7,7,7,7,7,8
layer_7,54,36,14,12,4,49,8,11,15,18,22,11,8,7,7,8
layer_8,54,6,37,16,20,43,7,42,8,7,10,7,7,7,7,7
layer_9,50,10,15,43,23,12,9,7,7,7,7,7,7,8,7,7
layer_10,37,25,37,10,9,9,30,9,7,7,7,7,7,7,7,7
layer_11,18,33,24,8,7,12,7,11,7,7,9,7,7,7,7,7
layer_12,40,19,19,11,30,7,7,10,7,7,7,9,7,7,7,7
layer_13,51,10,11,8,12,8,7,25,8,7,9,7,7,7,9,7
layer_14,39,10,10,9,11,8,7,7,10,22,7,7,7,7,7,8
layer_15,11,14,9,9,8,8,8,9,9,7,16,7,7,7,7,8
layer_16,38,17,8,7,17,11,8,7,7,7,7,7,7,9,7,7
layer_17,32,25,12,42,8,10,10,9,7,9,7,7,7,7,7,7
layer_18,17,10,9,13,11,8,7,7,6,7,7,9,7,7,7,7
layer_19,5,16,9,24,8,21,14,8,7,8,7,7,10,7,7,7
layer_20,21,38,11,9,7,26,7,16,7,7,7,7,7,7,7,7
layer_21,2,6,21,11,9,7,21,7,13,7,7,7,7,7,2,5
layer_22,27,30,20,21,9,10,21,7,7,7,7,7,1,7,7,7
layer_23,24,33,18,23,26,19,9,21,5,2,7,11,8,8,2,18
