,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15
layer_0,16,17,16,17,13,14,16,18,13,11,14,14,15,18,14,15
layer_1,18,11,13,13,15,12,13,9,12,15,16,14,18,12,13,14
layer_2,10,14,15,18,18,19,12,19,16,13,16,18,14,17,8,23
layer_3,8,9,8,8,8,17,8,8,8,8,8,8,8,8,8,8
layer_4,8,8,8,8,8,7,8,10,8,8,8,8,8,8,8,8
layer_5,12,8,11,8,8,9,8,8,8,8,8,8,8,8,8,8
layer_6,10,22,8,8,8,8,8,8,8,8,8,8,8,8,8,8
layer_7,8,7,8,8,8,8,8,8,8,8,8,11,8,13,8,8
layer_8,8,8,8,8,8,9,8,8,8,8,8,8,8,8,8,8
layer_9,8,8,8,8,8,8,8,8,8,11,8,8,8,8,8,8
layer_10,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
layer_11,8,8,8,8,10,8,8,8,8,8,8,14,9,8,8,8
layer_12,8,8,8,8,8,8,8,9,8,8,8,8,8,9,8,8
layer_13,8,8,8,8,8,8,8,8,8,8,8,8,9,8,8,8
layer_14,8,8,8,8,8,8,8,8,9,9,8,8,8,8,8,8
layer_15,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
layer_16,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
layer_17,8,8,8,8,8,8,8,8,8,8,8,9,8,8,8,8
layer_18,8,8,8,8,8,8,8,8,10,7,8,19,8,8,8,8
layer_19,8,8,8,8,10,8,8,8,8,8,8,8,8,8,8,8
layer_20,8,8,8,9,8,8,8,8,8,8,8,9,8,8,16,8
layer_21,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
layer_22,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
layer_23,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
layer_24,8,8,8,8,8,8,8,8,7,8,8,8,12,6,8,8
layer_25,8,8,8,8,7,8,8,8,8,8,8,8,8,8,8,8
layer_26,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
layer_27,8,8,8,9,8,8,8,8,8,8,8,8,8,8,8,8
