,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,68.0,0.0,175.0,4.0,0.0,0.0,7.0,53.0,226.0,6.0,147.0,34.0
layer_1,70.0,129.0,4.0,5.0,1.0,66.0,0.0,93.0,0.0,373.0,0.0,0.0
layer_2,12.0,1.0,1.0,39.0,0.0,0.0,179.0,0.0,1.0,46.0,3.0,9.0
layer_3,13.0,0.0,5.0,0.0,10.0,0.0,0.0,0.0,37.0,10.0,0.0,12.0
layer_4,45.0,251.0,4.0,0.0,1.0,5.0,0.0,0.0,47.0,31.0,0.0,4.0
layer_5,6.0,0.0,0.0,15.0,0.0,10.0,6.0,357.0,1.0,3.0,0.0,0.0
layer_6,34.0,49.0,163.0,317.0,0.0,2.0,25.0,0.0,229.0,0.0,10.0,37.0
layer_7,0.0,12.0,0.0,128.0,0.0,3.0,0.0,11.0,8.0,0.0,24.0,52.0
layer_8,21.0,5.0,50.0,101.0,0.0,0.0,286.0,116.0,83.0,1.0,7.0,15.0
layer_9,1.0,27.0,17.0,342.0,2.0,0.0,109.0,1.0,159.0,155.0,2.0,3.0
layer_10,26.0,0.0,0.0,1.0,47.0,269.0,11.0,1.0,2.0,195.0,3.0,0.0
layer_11,255.0,198.0,0.0,5.0,250.0,88.0,2.0,2.0,27.0,67.0,228.0,416.0
