,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15,head_16,head_17,head_18,head_19,head_20,head_21,head_22,head_23,head_24,head_25,head_26,head_27,head_28,head_29,head_30,head_31
layer_0,146,6,276,2,0,0,12,0,0,0,0,65,17,0,0,0,0,0,0,0,0,7,0,175,41,37,2,16,0,0,0,0
layer_1,5,1,0,1,21,1,11,0,0,0,0,1,1,22,0,5,15,0,20,0,0,0,0,0,80,0,3,0,0,0,2,0
layer_2,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,1,0
layer_3,0,0,0,0,5,1,0,1,0,0,0,10,0,0,0,1,20,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
layer_4,0,0,0,0,11,0,0,8,2,2,0,0,0,4,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
layer_5,0,0,0,0,1,0,0,0,0,0,0,5,0,2,0,0,0,1,3,1,0,1,0,0,0,0,0,0,0,0,1,0
layer_6,0,0,0,0,0,0,0,1,34,0,9,102,3,3,0,2,17,0,0,0,4,0,0,0,0,4,0,0,0,7,1,2
layer_7,0,1,147,0,0,5,0,0,4,3,16,8,1,0,0,0,0,11,0,3,0,0,0,1,4,0,0,1,1,1,0,0
layer_8,0,1,0,2,4,8,0,0,0,0,0,0,1,3,1,11,4,15,2,8,0,6,33,0,0,0,0,0,1,2,0,16
layer_9,0,5,0,2,0,0,0,0,13,103,25,124,0,1,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,2,1
layer_10,0,0,0,0,0,0,0,0,0,38,0,0,1,5,16,2,33,0,6,15,9,0,4,0,1,2,8,1,0,0,14,0
layer_11,3,2,1,0,4,0,0,0,0,1,1,0,0,0,2,2,129,40,0,50,0,0,0,0,1,1,3,1,0,0,0,11
layer_12,7,0,2,5,0,0,0,0,0,0,0,1,0,0,0,27,8,26,60,51,0,0,1,25,12,6,10,3,4,0,2,2
layer_13,0,4,3,2,0,0,0,0,16,0,0,2,0,0,0,0,0,0,0,0,0,1,17,0,54,3,0,1,0,23,4,4
layer_14,0,1,2,2,0,1,2,2,76,3,10,46,10,13,1,0,0,0,0,0,0,1,0,0,6,32,137,0,0,0,0,0
layer_15,64,0,0,0,18,60,63,67,24,2,2,18,70,3,40,0,3,0,0,0,3,0,0,2,1,4,8,3,3,0,2,2
layer_16,0,0,2,1,10,3,0,2,4,17,1,5,11,4,26,0,0,1,14,0,0,0,214,0,0,2,0,4,1,40,0,10
layer_17,3,0,0,33,18,42,0,1,3,1,0,2,0,1,0,25,0,0,3,13,1,0,0,4,0,0,0,0,0,0,4,0
layer_18,1,0,1,46,0,3,8,3,0,0,0,1,0,0,5,0,0,123,0,44,0,0,0,0,0,2,3,0,0,0,3,1
layer_19,0,2,3,0,0,0,0,0,5,0,12,0,0,0,0,0,0,0,0,0,0,11,0,0,19,0,43,0,0,0,0,0
layer_20,0,0,0,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
layer_21,2,2,1,0,7,3,0,0,0,0,8,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
layer_22,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6,0,14,11,2,0,0,0,1,0,0,1,0
layer_23,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,2
layer_24,0,5,0,0,0,0,0,0,0,5,1,2,0,3,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,35,0
layer_25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
layer_26,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,3,1,0,0,0,0,0
layer_27,0,0,0,1,0,0,0,0,2,0,0,0,1,0,14,0,0,0,0,2,0,0,0,0,0,2,2,1,0,31,0,1
layer_28,3,0,1,0,0,1,0,0,0,0,4,0,0,0,0,0,1,0,0,2,2,0,3,4,0,0,10,0,0,0,0,0
layer_29,1,0,2,2,6,0,0,0,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,6,0,0,0,10
layer_30,0,2,4,0,0,3,2,1,0,2,0,0,0,0,0,0,0,0,8,1,0,0,29,0,0,0,1,6,1,0,0,0
layer_31,6,1,0,12,0,0,10,12,0,0,0,0,0,0,269,0,0,0,0,0,0,0,0,0,5,0,39,1,7,0,1,0
