,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15
layer_0,27,23,14,15,17,8,8,4,13,7,5,9,9,9,8,10
layer_1,23,20,15,13,6,9,5,9,8,6,9,7,7,6,6,8
layer_2,23,24,8,6,6,7,6,7,5,8,7,4,7,5,7,8
layer_3,25,20,13,5,6,4,6,4,6,7,8,7,7,6,4,8
layer_4,26,20,13,9,19,3,7,6,6,13,8,8,4,7,11,3
layer_5,18,22,18,9,9,9,9,9,9,19,9,9,9,9,9,9
layer_6,26,13,12,12,9,9,10,10,9,9,9,9,9,9,10,9
layer_7,26,15,23,16,6,21,11,9,12,9,9,9,9,9,9,9
layer_8,26,18,23,12,9,11,8,10,9,9,9,9,9,9,9,9
layer_9,25,32,15,10,21,15,9,9,9,9,9,9,10,9,9,9
layer_10,14,16,8,14,10,6,10,17,9,9,9,9,9,9,9,9
layer_11,20,13,35,11,7,13,16,9,9,9,9,9,9,9,10,9
layer_12,22,17,9,13,12,9,9,12,9,9,9,9,9,9,9,9
layer_13,17,33,22,16,9,9,9,9,10,9,9,9,9,9,9,9
layer_14,10,17,12,11,14,9,9,9,9,9,9,9,12,9,9,16
layer_15,32,18,9,16,9,9,10,9,9,9,10,9,9,9,9,10
layer_16,25,25,10,9,9,10,9,9,9,9,9,9,9,6,9,9
layer_17,20,12,10,10,10,9,9,13,9,9,11,9,10,9,9,9
layer_18,25,23,12,10,10,9,9,9,9,9,9,9,9,10,15,9
layer_19,29,16,16,9,10,10,10,9,12,9,9,9,9,9,9,9
layer_20,24,21,8,9,10,13,7,9,11,11,8,11,12,9,9,9
layer_21,21,27,12,10,9,11,9,10,9,9,9,9,11,9,14,17
layer_22,25,32,17,20,29,12,11,21,9,8,9,10,15,9,9,11
layer_23,21,24,17,16,24,16,22,12,12,11,15,3,12,5,8,11
