,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,221,8,362,1,69,7,25,256,160,0,170,0
layer_1,20,135,429,5,181,82,90,1,11,203,69,14
layer_2,15,0,455,17,3,84,0,68,47,159,0,3
layer_3,387,0,18,66,1,0,32,0,2,170,7,28
layer_4,238,308,10,273,90,153,168,94,189,210,113,62
layer_5,0,0,0,2,0,0,0,0,2,0,162,110
layer_6,0,153,12,123,3,1,1,0,43,314,160,11
layer_7,17,111,1,214,11,7,57,2,0,0,4,2
layer_8,0,20,1,0,355,22,0,1,336,1,151,86
layer_9,0,37,0,2,1,133,42,4,264,1,1,113
layer_10,68,6,335,81,11,101,9,2,203,244,79,282
layer_11,143,104,191,52,266,28,46,0,362,3,204,395
