,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15
layer_0,50,41,45,23,36,43,61,61,32,28,43,22,25,59,41,47
layer_1,58,13,31,24,65,18,33,15,43,20,53,28,53,32,29,20
layer_2,20,53,34,23,32,58,36,53,44,53,24,61,52,34,13,23
layer_3,10,18,10,12,10,56,10,10,10,10,10,11,10,10,10,10
layer_4,10,10,10,10,10,29,10,18,10,10,10,10,10,10,10,11
layer_5,12,10,17,10,10,24,25,10,10,10,10,10,10,10,10,16
layer_6,10,26,10,10,12,14,10,10,10,10,10,10,13,10,10,10
layer_7,10,13,10,10,10,10,10,10,10,10,10,18,10,12,11,10
layer_8,10,10,10,10,12,10,10,10,10,10,10,10,11,10,10,10
layer_9,10,10,12,10,13,14,10,11,10,12,10,10,10,16,10,10
layer_10,10,11,10,14,15,10,10,10,10,11,12,15,10,10,10,10
layer_11,10,10,10,13,13,12,11,10,10,10,10,34,9,10,15,10
layer_12,10,10,10,10,10,10,10,12,10,10,10,11,27,10,10,10
layer_13,11,10,10,10,11,10,10,10,10,10,11,10,26,10,10,10
layer_14,11,10,10,10,10,10,10,11,10,26,10,10,10,11,10,11
layer_15,10,13,10,10,10,10,10,10,10,10,10,15,10,20,10,10
layer_16,10,10,10,11,10,12,10,10,10,10,10,10,10,10,10,10
layer_17,10,10,11,10,10,10,10,10,10,10,10,17,11,12,10,10
layer_18,11,10,10,10,10,10,10,10,10,30,10,23,10,10,10,10
layer_19,10,10,10,10,21,10,10,10,10,10,10,10,12,10,10,10
layer_20,10,10,10,25,10,12,10,10,10,10,10,11,10,10,26,10
layer_21,11,10,10,10,10,12,10,11,10,11,10,11,12,10,10,11
layer_22,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
layer_23,10,13,10,10,10,10,10,10,12,10,10,10,10,10,10,10
layer_24,10,10,10,10,10,10,10,22,12,10,11,10,14,39,10,10
layer_25,10,17,10,10,13,10,10,11,15,10,10,10,10,11,11,10
layer_26,11,12,10,10,10,10,10,10,10,10,12,10,10,10,10,11
layer_27,17,10,10,25,10,12,10,11,10,10,10,10,10,10,10,10
