,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,747,837,2429,4715,640,566,617,598,4658,284,5187,2906
layer_1,295,2425,309,28,96,544,203,386,4,2,291,88
layer_2,4840,272,0,1,375,43,101,176,16,4840,380,597
layer_3,19,71,60,3827,286,3538,0,1,75,2918,743,1448
layer_4,152,186,0,0,74,3702,53,39,16,40,6,1617
layer_5,4051,9,3,0,8,0,11,1,59,4687,1438,6
layer_6,0,0,46,6,74,114,894,0,0,4607,34,4706
layer_7,536,186,1655,0,4656,649,10,6,58,2679,5755,51
layer_8,5,1,230,9,0,1201,125,184,0,417,84,19
layer_9,17,4,56,31,7,62,0,689,161,173,12,0
layer_10,101,4,867,3,0,0,0,0,23,4,147,48
layer_11,0,8,154,0,4,47,1,12,245,140,2,5
