,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15,head_16,head_17,head_18,head_19,head_20,head_21,head_22,head_23
layer_0,46,150,0,0,0,5,1,14,1,1,0,0,7,0,0,105,0,87,0,29,0,34,0,0
layer_1,1,3,0,8,0,1,0,0,22,4,0,0,2,0,0,0,0,0,0,2,3,0,1,0
layer_2,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,6,0,3,4,0,5
layer_3,0,0,19,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,13,0,0,12,0,6
layer_4,0,0,0,40,0,11,2,1,0,0,0,19,2,10,0,0,0,2,9,5,0,0,0,4
layer_5,0,9,1,0,0,0,0,0,2,4,19,9,7,6,0,0,0,0,0,0,0,0,9,33
layer_6,10,0,0,0,0,58,5,18,20,16,0,3,20,0,6,8,0,13,0,0,1,0,25,107
layer_7,4,45,0,0,0,0,3,13,55,28,9,0,0,68,0,0,0,0,1,1,2,5,7,4
layer_8,0,0,4,10,14,23,0,0,0,2,5,20,1,4,9,29,0,0,8,2,0,6,8,1
layer_9,1,17,3,0,0,0,28,77,24,0,1,0,8,0,3,0,0,0,9,0,25,0,0,3
layer_10,8,1,1,1,1,1,0,15,0,0,2,0,119,54,88,0,0,0,1,1,7,0,0,0
layer_11,2,0,2,5,1,4,0,0,3,2,0,7,25,46,23,0,7,4,54,48,10,13,5,8
layer_12,1,4,1,0,0,34,16,4,0,4,0,2,0,0,1,0,3,11,0,0,0,0,9,32
layer_13,0,5,2,1,2,1,111,18,24,32,1,4,0,1,1,4,0,0,2,28,0,0,0,2
layer_14,107,1,0,51,18,86,4,7,0,49,2,1,0,0,0,3,1,13,0,10,1,1,5,2
layer_15,1,0,7,31,6,1,0,1,14,3,28,5,1,0,3,10,1,11,0,0,0,2,2,9
layer_16,2,13,0,0,3,1,4,0,0,0,0,3,2,0,0,0,0,0,0,17,8,0,3,0
layer_17,4,0,0,0,0,3,10,1,0,1,0,0,0,0,0,7,3,0,3,2,1,0,0,0
layer_18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0
layer_19,2,28,0,2,2,2,4,2,1,0,0,2,0,2,0,0,0,0,1,0,0,0,0,0
layer_20,0,0,0,0,0,0,1,0,0,0,0,0,0,9,0,0,0,0,0,0,0,17,0,1
layer_21,75,0,1,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,1,0,1,0,5
layer_22,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,11,0,0,0,0,0,0
layer_23,0,0,4,0,70,31,0,0,1,0,0,0,0,0,1,0,10,25,1,0,1,0,0,2
layer_24,0,1,0,0,0,0,21,17,0,0,0,20,2,0,0,0,0,0,0,0,0,0,1,0
layer_25,0,1,1,3,0,0,6,0,4,0,1,0,0,0,0,0,0,0,3,0,0,0,0,10
layer_26,0,6,4,0,0,1,0,6,0,0,0,0,6,31,5,1,1,11,1,13,4,0,0,0
layer_27,9,0,0,0,7,18,0,0,1,3,1,32,0,0,0,0,0,0,4,31,0,11,1,1
