,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,2,5,93,0,1,6,0,44,28,78,40,58
layer_1,5,42,84,20,41,0,0,0,1,44,97,69
layer_2,1,0,2,0,0,0,0,20,2,43,35,11
layer_3,0,0,114,5,0,85,0,0,1,0,0,0
layer_4,0,0,45,29,0,0,0,0,4,0,0,3
layer_5,8,0,0,98,0,11,0,0,1,0,0,0
layer_6,58,32,26,35,98,8,0,0,0,0,0,0
layer_7,0,15,0,18,0,97,0,13,1,16,4,63
layer_8,1,94,0,0,0,0,0,9,0,0,0,94
layer_9,3,10,0,0,24,5,106,25,2,0,91,0
layer_10,6,10,3,15,1,0,0,52,0,83,96,71
layer_11,18,53,67,0,0,2,17,21,8,5,0,14
