,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,133.0,9.0,314.0,0.0,70.0,21.0,38.0,4.0,3.0,3.0,77.0,0.0
layer_1,3.0,240.0,63.0,0.0,4.0,34.0,79.0,0.0,8.0,288.0,53.0,0.0
layer_2,2.0,0.0,7.0,14.0,2.0,26.0,1.0,0.0,0.0,30.0,2.0,0.0
layer_3,6.0,0.0,2.0,16.0,55.0,1.0,33.0,1.0,17.0,1.0,4.0,2.0
layer_4,71.0,89.0,28.0,15.0,280.0,537.0,238.0,36.0,385.0,28.0,410.0,61.0
layer_5,2.0,0.0,3.0,4.0,3.0,6.0,1.0,0.0,0.0,5.0,23.0,130.0
layer_6,4.0,28.0,168.0,967.0,19.0,7.0,7.0,1.0,130.0,5.0,12.0,24.0
layer_7,71.0,5.0,1.0,481.0,39.0,722.0,2.0,11.0,0.0,0.0,0.0,2.0
layer_8,6.0,364.0,15.0,2.0,172.0,299.0,0.0,54.0,70.0,28.0,400.0,361.0
layer_9,0.0,1147.0,6.0,0.0,30.0,987.0,2.0,45.0,559.0,2.0,10.0,484.0
layer_10,28.0,7.0,104.0,679.0,89.0,9.0,41.0,4.0,46.0,16.0,3.0,500.0
layer_11,198.0,109.0,86.0,30.0,68.0,32.0,114.0,23.0,425.0,14.0,370.0,58.0
