,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,136,12,414,46,47,3,6,439,119,49,31,43
layer_1,83,151,538,99,261,111,100,6,80,274,300,57
layer_2,35,0,591,11,2,110,4,34,49,169,7,3
layer_3,613,0,85,25,23,0,12,61,0,78,4,38
layer_4,459,506,24,61,33,32,217,193,331,206,90,84
layer_5,0,14,0,2,7,0,0,0,0,2,58,5
layer_6,0,193,66,66,98,3,0,0,141,380,29,2
layer_7,21,150,0,45,29,5,7,3,0,15,6,22
layer_8,0,16,2,0,209,26,23,17,335,16,79,198
layer_9,0,68,0,5,2,401,105,277,101,1,3,44
layer_10,243,20,329,70,32,152,39,4,358,219,215,178
layer_11,203,68,356,23,453,131,168,3,545,6,258,485
