,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,375,9,741,4,138,56,106,564,136,19,209,2
layer_1,7,477,946,1,290,88,313,0,13,568,108,16
layer_2,4,0,1148,47,14,172,1,51,33,315,8,1
layer_3,1049,0,20,160,178,0,43,2,17,155,7,105
layer_4,657,1182,44,1478,859,604,424,92,1050,228,714,76
layer_5,0,1,0,10,0,2,0,0,4,1,711,378
layer_6,0,609,108,724,12,4,1,0,179,881,131,42
layer_7,121,23,0,862,66,255,54,2,0,0,0,8
layer_8,4,87,3,0,1356,182,0,4,1112,9,788,600
layer_9,0,398,0,5,13,521,30,23,1391,0,3,285
layer_10,75,20,1302,583,563,137,27,2,598,778,175,1086
layer_11,590,217,282,47,440,27,226,28,1011,6,541,1226
