,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,86.09148,63.377537,991.59143,119.51196,97.5527,116.87465,15.442102,829.40076,223.39093,1551.3094,186.40195,389.6348
layer_1,90.996025,450.5299,1751.592,335.60965,473.53336,58.70334,79.82328,72.31293,73.934044,382.0797,1810.6599,952.5056
layer_2,163.41954,213.50266,150.89606,65.161644,16.471825,63.475174,43.058044,370.78427,168.77702,118.91375,245.08815,184.28409
layer_3,8.189656,131.33366,1318.5499,199.20055,16.653372,945.443,41.321785,42.93223,91.8046,70.47037,40.14471,60.569736
layer_4,79.74006,174.59914,380.21353,265.61493,70.22005,33.213165,43.401558,36.99304,135.4608,81.62441,2.9722433,118.61527
layer_5,161.36984,239.49295,113.90643,543.8146,88.56912,306.39664,82.552925,41.068447,62.986458,88.72419,41.29846,170.09517
layer_6,1209.4155,225.46342,200.07399,342.57632,347.8243,139.12057,227.89572,217.6525,51.7354,190.16917,88.18917,27.47103
layer_7,144.29582,308.04248,46.802746,119.89648,146.69633,1554.826,187.80023,174.6525,99.320076,327.9203,152.42207,259.61514
layer_8,166.76553,669.24567,0.0003127211,50.66697,0.03783948,8.5606985,77.3822,139.89514,4.7812333,0.09214508,1.5047902,1170.4858
layer_9,95.618935,458.7603,109.38323,243.89565,213.06334,826.43024,1225.1443,362.38077,91.995926,107.856926,540.00793,170.21658
layer_10,141.15033,209.63808,530.6211,217.37144,293.38342,284.90793,151.06581,205.21776,173.77596,1419.9436,1830.7568,1227.4423
layer_11,158.95613,1018.006,386.81412,65.39222,114.29806,77.43629,218.00203,572.8146,183.47972,84.13475,76.93448,267.35968
