,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15,head_16,head_17,head_18,head_19,head_20,head_21,head_22,head_23
layer_0,31.0,1.0,188.0,49.0,34.0,61.0,1.0,3.0,38.0,10.0,111.0,22.0,157.0,16.0,16.0,117.0,0.0,33.0,16.0,20.0,67.0,129.0,14.0,23.0
layer_1,657.0,14.0,70.0,1.0,43.0,3.0,75.0,28.0,166.0,39.0,2.0,68.0,107.0,88.0,121.0,159.0,2.0,70.0,36.0,3.0,44.0,25.0,3.0,62.0
layer_2,7.0,424.0,0.0,9.0,10.0,0.0,82.0,0.0,0.0,2.0,0.0,0.0,57.0,73.0,1.0,0.0,1.0,1.0,6.0,17.0,0.0,0.0,35.0,0.0
layer_3,0.0,15.0,16.0,19.0,0.0,0.0,0.0,44.0,44.0,13.0,6.0,16.0,0.0,0.0,0.0,10.0,11.0,4.0,0.0,7.0,9.0,1.0,0.0,8.0
layer_4,0.0,4.0,0.0,47.0,5.0,19.0,31.0,11.0,25.0,8.0,0.0,4.0,0.0,0.0,34.0,0.0,12.0,0.0,12.0,26.0,36.0,11.0,4.0,13.0
layer_5,3.0,24.0,3.0,0.0,25.0,7.0,30.0,17.0,5.0,0.0,1.0,8.0,0.0,5.0,6.0,0.0,54.0,5.0,31.0,3.0,0.0,1.0,41.0,34.0
layer_6,62.0,59.0,12.0,12.0,0.0,0.0,1.0,37.0,24.0,12.0,2.0,0.0,0.0,15.0,18.0,37.0,11.0,0.0,44.0,13.0,18.0,9.0,29.0,5.0
layer_7,56.0,0.0,14.0,37.0,0.0,13.0,9.0,16.0,46.0,2.0,10.0,4.0,5.0,5.0,3.0,13.0,3.0,1.0,0.0,0.0,10.0,15.0,17.0,5.0
layer_8,37.0,8.0,2.0,20.0,8.0,6.0,2.0,23.0,1.0,6.0,11.0,1.0,4.0,0.0,0.0,45.0,0.0,0.0,28.0,0.0,4.0,2.0,20.0,0.0
layer_9,0.0,2.0,6.0,4.0,4.0,0.0,0.0,7.0,3.0,6.0,1.0,1.0,7.0,91.0,4.0,10.0,20.0,2.0,11.0,1.0,16.0,0.0,8.0,0.0
layer_10,0.0,3.0,53.0,3.0,3.0,0.0,32.0,40.0,3.0,11.0,3.0,0.0,0.0,55.0,2.0,6.0,0.0,17.0,7.0,2.0,2.0,1.0,16.0,9.0
layer_11,1.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,0.0,30.0,0.0,2.0,0.0,0.0,6.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
layer_12,584.0,598.0,359.0,541.0,556.0,644.0,482.0,145.0,627.0,589.0,141.0,541.0,569.0,648.0,558.0,563.0,609.0,646.0,568.0,71.0,577.0,483.0,570.0,600.0
layer_13,769.0,653.0,766.0,755.0,659.0,679.0,768.0,714.0,733.0,747.0,760.0,586.0,526.0,685.0,650.0,802.0,791.0,676.0,779.0,824.0,673.0,737.0,729.0,673.0
layer_14,1.0,0.0,0.0,0.0,1.0,0.0,22.0,1.0,0.0,8.0,0.0,0.0,15.0,13.0,0.0,1.0,1.0,2.0,3.0,0.0,0.0,1.0,34.0,0.0
layer_15,1.0,0.0,16.0,35.0,2.0,1.0,4.0,9.0,28.0,2.0,12.0,6.0,0.0,0.0,1.0,13.0,5.0,2.0,15.0,1.0,17.0,5.0,1.0,0.0
layer_16,0.0,5.0,0.0,11.0,3.0,6.0,9.0,2.0,6.0,16.0,0.0,1.0,0.0,0.0,10.0,0.0,0.0,1.0,7.0,20.0,44.0,5.0,1.0,6.0
layer_17,1.0,3.0,0.0,0.0,13.0,5.0,6.0,8.0,0.0,1.0,55.0,6.0,1.0,2.0,6.0,1.0,23.0,1.0,9.0,0.0,0.0,1.0,13.0,15.0
layer_18,15.0,58.0,9.0,4.0,2.0,0.0,0.0,19.0,15.0,2.0,2.0,3.0,0.0,0.0,11.0,13.0,4.0,0.0,29.0,3.0,12.0,3.0,10.0,5.0
layer_19,34.0,0.0,0.0,17.0,4.0,2.0,3.0,4.0,13.0,2.0,1.0,2.0,5.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,2.0,5.0,2.0,7.0
layer_20,19.0,1.0,0.0,0.0,1.0,10.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,17.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
layer_21,0.0,0.0,2.0,0.0,6.0,6.0,0.0,3.0,0.0,5.0,7.0,19.0,4.0,91.0,1.0,1.0,1.0,0.0,29.0,0.0,7.0,0.0,0.0,1.0
layer_22,145.0,301.0,268.0,245.0,336.0,236.0,118.0,303.0,123.0,208.0,114.0,229.0,119.0,254.0,137.0,52.0,206.0,157.0,138.0,285.0,254.0,3.0,227.0,270.0
layer_23,124.0,211.0,247.0,151.0,128.0,94.0,162.0,168.0,159.0,217.0,59.0,41.0,222.0,80.0,16.0,215.0,173.0,131.0,28.0,92.0,608.0,169.0,148.0,90.0
