,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,66.76228,45.795235,82.110565,10.952642,62.130455,33.00439,60.51443,52.48474,35.8436,43.955494,59.611267,8.032452
layer_1,33.539337,47.121265,26.99295,26.383818,23.73497,70.37542,22.461596,37.068024,51.310253,32.21477,53.041393,23.263252
layer_2,17.402777,27.016535,103.087456,16.13278,55.465996,12.966597,25.270227,24.341648,18.644258,13.537534,17.028622,16.204279
layer_3,76.02504,26.193562,19.815939,15.66212,30.414833,20.767881,29.968067,35.866463,36.53751,19.687641,20.092482,25.467638
layer_4,25.096859,76.4637,43.526207,82.7068,56.861595,24.326616,14.927014,29.960686,58.634193,20.08625,57.445866,27.790722
layer_5,4.0574303,43.754333,10.266745,15.32378,40.632534,8.674675,21.06372,6.2789702,38.244156,18.83013,28.809181,35.862106
layer_6,19.81872,79.07907,14.271245,124.744316,48.377533,5.1110573,12.353888,31.814955,41.966354,51.63967,13.503431,36.231407
layer_7,33.792736,19.328455,57.3344,90.35715,72.29838,109.07047,35.47327,3.3846834,17.14275,29.003828,9.644214,48.45992
layer_8,4.0658965,57.855232,14.320157,22.968845,68.286026,43.1598,46.77012,51.804245,30.75206,59.70499,209.05057,176.32959
layer_9,21.25634,147.18916,14.089076,29.245646,71.65304,64.80864,49.98651,23.881979,69.70948,29.025867,7.7392206,122.447
layer_10,105.78583,67.851036,45.71841,75.64642,89.36298,20.467617,42.673824,34.774696,15.180729,35.758892,48.2471,114.11334
layer_11,84.0299,12.586605,45.22675,58.196774,22.249369,55.271027,68.74914,35.174877,88.98355,23.53808,132.28616,122.90945
