,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,0,0,32,0,0,1,0,23,21,34,22,14
layer_1,11,2,68,2,30,1,0,2,0,17,68,4
layer_2,5,7,5,0,0,14,3,15,4,8,22,48
layer_3,0,2,26,14,0,67,0,0,11,1,0,1
layer_4,0,0,55,28,0,0,4,0,18,0,1,12
layer_5,27,5,1,31,5,0,1,0,9,4,1,3
layer_6,23,15,13,43,20,39,3,8,4,4,1,2
layer_7,4,15,4,16,4,37,5,27,4,12,6,24
layer_8,3,64,4,0,4,3,2,13,4,4,3,68
layer_9,36,5,4,3,1,5,17,14,12,4,45,5
layer_10,7,8,3,0,4,6,2,6,0,42,58,14
layer_11,1,21,7,1,2,2,1,16,3,0,15,13
