,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,30,54,55,32,63,53,18,42,60,0,19,64
layer_1,75,53,0,58,0,46,58,83,49,59,27,55
layer_2,41,142,48,3,0,97,51,0,58,43,53,2
layer_3,60,5,34,32,46,75,38,53,0,3,0,60
layer_4,55,32,34,21,84,12,32,22,47,46,42,36
layer_5,35,16,75,1,31,40,61,51,38,28,9,40
layer_6,14,27,18,84,60,9,56,15,40,9,41,33
layer_7,50,47,26,42,13,66,38,29,38,57,61,54
layer_8,41,22,32,22,48,51,73,64,49,38,55,58
layer_9,20,27,74,52,59,57,64,25,38,44,30,50
layer_10,20,55,30,55,24,48,27,37,61,64,61,27
layer_11,55,27,43,38,62,53,36,53,18,44,26,16
