,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,32,70,142,137,206,126,240,81,156,42,6,187
layer_1,208,110,0,127,0,111,39,303,113,106,62,82
layer_2,74,432,98,8,2,125,134,0,121,156,109,23
layer_3,126,16,91,203,212,239,43,113,16,2,3,60
layer_4,110,37,114,98,331,11,60,29,102,125,20,44
layer_5,76,26,295,8,46,65,66,204,233,52,28,74
layer_6,5,23,19,295,71,10,140,23,142,5,49,86
layer_7,132,90,51,45,78,119,60,50,40,155,154,46
layer_8,130,41,66,56,206,212,231,164,78,128,169,132
layer_9,93,108,207,130,139,153,193,32,110,73,135,162
layer_10,48,158,107,178,39,161,88,70,220,108,205,61
layer_11,190,96,44,178,164,140,83,166,39,100,100,22
