,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15,head_16,head_17,head_18,head_19,head_20,head_21,head_22,head_23,head_24,head_25,head_26,head_27,head_28,head_29,head_30,head_31,head_32,head_33,head_34,head_35,head_36,head_37,head_38,head_39,head_40,head_41,head_42,head_43,head_44,head_45,head_46,head_47,head_48,head_49,head_50,head_51,head_52,head_53,head_54,head_55,head_56,head_57,head_58,head_59,head_60,head_61,head_62,head_63,head_64,head_65,head_66,head_67,head_68,head_69,head_70
layer_0,31.0,43.0,46.0,23.0,36.0,32.0,30.0,7.0,47.0,58.0,29.0,57.0,46.0,66.0,60.0,35.0,31.0,28.0,14.0,52.0,67.0,30.0,26.0,16.0,35.0,41.0,52.0,58.0,8.0,22.0,55.0,37.0,38.0,22.0,51.0,59.0,30.0,35.0,23.0,34.0,8.0,44.0,16.0,30.0,36.0,41.0,11.0,48.0,73.0,31.0,80.0,79.0,51.0,47.0,42.0,44.0,37.0,61.0,69.0,30.0,56.0,14.0,58.0,28.0,66.0,59.0,46.0,28.0,57.0,10.0,44.0
layer_1,7.0,17.0,23.0,13.0,10.0,17.0,13.0,39.0,15.0,11.0,9.0,18.0,8.0,6.0,12.0,10.0,10.0,7.0,21.0,29.0,17.0,9.0,8.0,28.0,6.0,15.0,10.0,7.0,28.0,4.0,7.0,19.0,10.0,10.0,29.0,21.0,9.0,9.0,18.0,18.0,23.0,7.0,11.0,7.0,8.0,13.0,20.0,4.0,29.0,7.0,38.0,24.0,11.0,14.0,19.0,12.0,7.0,13.0,10.0,3.0,17.0,9.0,17.0,11.0,10.0,13.0,16.0,24.0,44.0,17.0,11.0
layer_2,15.0,22.0,22.0,24.0,24.0,41.0,23.0,18.0,26.0,19.0,48.0,25.0,21.0,26.0,16.0,19.0,32.0,28.0,19.0,18.0,37.0,27.0,18.0,32.0,25.0,22.0,12.0,22.0,4.0,19.0,23.0,26.0,22.0,21.0,21.0,21.0,28.0,22.0,10.0,15.0,18.0,25.0,48.0,26.0,32.0,15.0,21.0,23.0,24.0,18.0,26.0,67.0,35.0,33.0,21.0,42.0,21.0,36.0,16.0,22.0,21.0,62.0,21.0,25.0,17.0,12.0,21.0,26.0,35.0,22.0,76.0
layer_3,20.0,21.0,19.0,29.0,26.0,34.0,21.0,24.0,17.0,29.0,23.0,8.0,21.0,25.0,33.0,21.0,21.0,18.0,29.0,22.0,26.0,26.0,20.0,24.0,24.0,61.0,32.0,31.0,41.0,26.0,36.0,25.0,34.0,23.0,21.0,23.0,39.0,21.0,22.0,16.0,21.0,44.0,20.0,10.0,23.0,18.0,18.0,21.0,26.0,22.0,24.0,20.0,25.0,27.0,30.0,28.0,29.0,27.0,23.0,24.0,26.0,29.0,34.0,66.0,20.0,24.0,68.0,21.0,21.0,22.0,27.0
layer_4,22.0,27.0,21.0,21.0,23.0,22.0,11.0,23.0,22.0,22.0,22.0,22.0,22.0,25.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,21.0,22.0,25.0,22.0,22.0,29.0,22.0,23.0,22.0,35.0,22.0,23.0,21.0,25.0,22.0,22.0,23.0,22.0,22.0,22.0,24.0,20.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,23.0,22.0,22.0,22.0,22.0,24.0,23.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,21.0
layer_5,22.0,22.0,22.0,22.0,23.0,22.0,26.0,22.0,25.0,22.0,22.0,22.0,24.0,22.0,22.0,22.0,22.0,24.0,22.0,23.0,32.0,22.0,22.0,23.0,22.0,33.0,22.0,22.0,22.0,24.0,30.0,22.0,25.0,22.0,25.0,22.0,22.0,24.0,34.0,22.0,22.0,23.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,23.0,25.0,22.0,22.0,22.0,24.0,23.0,23.0,23.0,22.0,19.0,22.0,22.0,22.0,22.0,22.0,22.0,23.0,25.0,22.0,22.0
layer_6,22.0,24.0,21.0,22.0,22.0,22.0,21.0,31.0,21.0,22.0,23.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,24.0,22.0,22.0,25.0,20.0,21.0,23.0,21.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,21.0,25.0,24.0,26.0,23.0,22.0,22.0,24.0,22.0,22.0,24.0,22.0,22.0,37.0,26.0,31.0,22.0,22.0,22.0,21.0,22.0,4.0,21.0,22.0,48.0,22.0,23.0,22.0,25.0,23.0,22.0,22.0,22.0,26.0,22.0,23.0
layer_7,22.0,22.0,17.0,23.0,22.0,22.0,22.0,22.0,22.0,33.0,28.0,27.0,22.0,20.0,25.0,20.0,21.0,22.0,20.0,21.0,22.0,57.0,22.0,22.0,22.0,22.0,22.0,22.0,21.0,22.0,22.0,22.0,23.0,48.0,22.0,22.0,23.0,22.0,22.0,21.0,22.0,30.0,22.0,13.0,26.0,22.0,20.0,24.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,25.0,21.0,22.0,22.0,22.0,22.0,22.0,22.0,24.0,40.0,30.0,22.0,22.0,22.0,23.0,22.0
layer_8,22.0,22.0,23.0,22.0,42.0,23.0,23.0,16.0,22.0,21.0,46.0,24.0,26.0,21.0,23.0,22.0,22.0,33.0,23.0,21.0,24.0,23.0,23.0,19.0,23.0,22.0,22.0,22.0,51.0,4.0,22.0,22.0,25.0,23.0,22.0,23.0,29.0,26.0,23.0,33.0,22.0,22.0,22.0,26.0,22.0,22.0,23.0,23.0,16.0,23.0,24.0,22.0,23.0,22.0,22.0,23.0,21.0,22.0,22.0,23.0,22.0,37.0,22.0,22.0,22.0,22.0,22.0,22.0,24.0,22.0,21.0
layer_9,17.0,23.0,24.0,22.0,22.0,22.0,53.0,22.0,22.0,22.0,22.0,25.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,21.0,22.0,22.0,22.0,23.0,25.0,22.0,22.0,22.0,22.0,22.0,21.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,23.0,25.0,24.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,23.0,23.0,23.0,22.0,24.0,22.0,22.0,22.0,22.0,23.0,22.0,20.0,23.0,22.0,22.0,22.0,21.0,22.0,22.0,22.0,0.0
