,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,10,108,97,0,37,28,5,234,623,119,452,200
layer_1,0,157,484,96,28,24,0,1,42,387,194,90
layer_2,15,4,358,0,2,8,0,508,15,6,3,10
layer_3,0,46,140,32,0,515,0,2,15,0,0,1
layer_4,0,0,35,295,0,3,0,0,15,0,0,11
layer_5,53,17,0,564,1,203,2,0,0,0,0,2
layer_6,147,3,136,69,80,30,0,25,0,3,1,0
layer_7,0,267,0,44,2,211,8,50,0,80,6,9
layer_8,2,111,0,0,0,0,1,24,0,0,0,443
layer_9,2,251,0,10,2,16,188,543,16,0,215,1
layer_10,17,9,47,197,40,0,0,2,0,433,198,147
layer_11,262,439,41,103,2,9,337,103,33,23,8,110
