,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15,head_16,head_17,head_18,head_19,head_20,head_21,head_22,head_23,head_24,head_25,head_26,head_27,head_28,head_29,head_30,head_31
layer_0,89,42,42,8,47,41,38,0,53,64,53,37,41,44,52,98,54,54,158,36,63,37,24,18,49,191,99,16,42,15,37,65
layer_1,81,46,28,40,33,33,154,6,47,28,33,46,46,32,65,113,134,25,3,171,35,37,215,39,86,66,29,39,39,29,3,70
layer_2,1,2,1,0,1,0,1,1,1,0,0,1,0,0,2,0,1,2,2,0,0,0,0,0,2,0,0,1,1,1,4,1
layer_3,1,0,1,1,0,1,0,0,0,0,2,1,0,1,1,1,0,0,1,1,1,0,0,1,0,0,2,0,1,1,1,1
layer_4,3,0,0,2,0,0,10,0,1,0,3,22,0,0,0,15,0,0,1,2,0,0,0,0,14,6,1,0,0,0,2,0
layer_5,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,215,2,0,3,1,0,0,0,0,16,0,1,0,0,1,8,0
layer_6,0,1,0,0,0,0,0,0,0,0,8,2,0,0,1,1,0,0,0,3,0,0,0,1,2,0,4,0,0,0,0,0
layer_7,0,0,0,0,0,0,0,0,9,1,0,4,0,1,0,0,0,0,1,3,0,1,0,0,23,1,0,0,0,0,3,0
layer_8,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,11,1,0,1,0,1,0,0,0,0,0,0,2,0,7,0,0
layer_9,1,1,21,0,0,6,1,0,0,0,4,0,0,0,1,0,17,0,3,3,0,0,0,0,0,0,0,18,0,0,0,0
layer_10,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,5,0,0,0,0,4,1,0,44,5,0,0,13,1,0
layer_11,2,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0
layer_12,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,1,8,0,1,0,3
layer_13,4,0,3,0,4,9,0,0,10,0,0,1,11,0,0,0,0,9,2,0,0,0,0,0,0,0,0,0,0,15,1,0
layer_14,0,0,4,1,1,0,0,0,2,0,0,0,2,0,3,0,0,0,0,1,2,0,8,1,0,0,0,0,0,4,0,0
layer_15,0,0,0,6,0,0,1,0,0,7,0,179,0,0,0,0,1,0,0,0,1,0,0,0,0,24,0,1,1,0,2,43
layer_16,0,0,13,4,4,0,2,13,2,0,0,3,0,1,0,32,4,1,1,0,0,10,0,1,1,0,1,0,1,0,0,0
layer_17,0,0,0,1,0,2,0,0,0,1,2,0,0,21,0,3,0,0,0,2,0,0,0,0,14,2,0,0,1,0,0,0
layer_18,5,0,12,0,0,22,4,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,2,1,0,0
layer_19,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,12,2,1,0,0,0,2
layer_20,0,0,1,0,6,0,0,1,1,0,0,0,1,76,0,5,0,0,1,2,6,1,0,5,0,0,0,0,0,0,0,1
layer_21,15,0,0,1,0,0,1,0,0,0,5,0,0,0,0,3,0,0,0,0,9,0,0,1,0,0,5,0,0,1,0,0
layer_22,0,1,0,2,8,0,2,7,0,0,0,9,0,0,0,43,1,1,0,0,0,1,0,0,0,0,7,0,0,0,0,0
layer_23,2,74,0,27,10,0,0,0,0,0,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
layer_24,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,2,0,0,0,0,4,0,0,1,1,5,0,0,0
layer_25,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
layer_26,0,0,2,0,6,0,2,0,0,0,1,0,0,34,5,0,0,0,0,2,0,0,12,0,0,0,0,0,0,0,26,1
layer_27,1,0,15,0,0,2,0,0,0,1,0,0,6,0,0,3,5,44,3,1,0,0,0,0,0,0,0,1,0,1,0,4
layer_28,0,0,0,2,15,3,0,0,0,0,15,0,0,3,0,2,0,0,0,1,0,0,0,1,0,5,41,0,0,0,0,0
layer_29,2,0,0,0,3,0,0,0,2,0,20,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,51,3,1
layer_30,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,3,16,26,0,1,0,0,0,0,1,15,0,0,1,1,0
layer_31,1,17,7,0,149,0,0,0,1,0,0,9,5,3,0,0,0,2,0,0,1,0,11,3,51,0,0,124,2,0,0,3
