,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,0.4148368,0.011141672,0.42939106,0.09111654,0.12029636,0.028488025,0.1280085,0.47754404,0.23213576,0.0184882,0.2733308,0.024428328
layer_1,0.030726636,0.403352,0.52784383,0.0038216317,0.28949714,0.1933959,0.22010528,0.02391336,0.07265558,0.34179908,0.16467847,0.017639207
layer_2,0.007722038,0.0,0.48160356,0.009756062,0.107820414,0.20107965,0.0,0.02974141,0.092622705,0.22898775,0.0008209572,0.008174021
layer_3,0.7358439,0.00052925263,0.031588666,0.20271447,0.09851495,0.0033021343,0.0266282,0.039488953,0.027351357,0.22943228,0.0065905154,0.0017011763
layer_4,0.5323074,0.33538744,0.0961462,1.0,0.29177606,0.21665828,0.4779526,0.10921072,0.1614904,0.4200013,0.18365353,0.115377605
layer_5,0.0059186146,0.0028062253,0.0,0.011359751,0.0005103727,0.0096594365,0.00052624836,0.00026636527,0.02250828,0.0070447032,0.45585915,0.13916495
layer_6,0.010858593,0.20315444,0.050468408,0.63766575,0.042760756,0.026559142,0.0081631215,0.0004940313,0.027018871,0.5927109,0.1313576,0.024287116
layer_7,0.2224104,0.09445593,0.0007503053,0.49112293,0.13275373,0.29647812,0.034943648,0.013103178,0.0,0.00035892118,0.0051043,0.010044405
layer_8,0.02052188,0.14555684,0.03135534,0.00078908267,0.6219728,0.2623079,0.04908845,0.07716839,0.73200536,0.017163984,0.48212394,0.51468784
layer_9,0.000265416,0.6169148,0.0041085207,0.0070056794,0.027747924,0.3603014,0.03782113,0.15810527,0.7698908,0.0064332103,0.03961595,0.27511373
layer_10,0.15001881,0.048868887,0.736804,0.5123335,0.28336975,0.23787151,0.078179374,0.011519876,0.4920294,0.5848531,0.20813881,0.61360884
layer_11,0.63335776,0.36175004,0.31347275,0.23214558,0.5671423,0.276883,0.4880077,0.07328279,0.85059625,0.058311343,0.87589234,0.7434748
