,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,318.91016,10.258897,255.27179,44.60414,157.37044,73.45323,334.79044,317.2077,213.1359,302.466,237.61858,291.68472
layer_1,342.66953,322.92206,322.6411,209.39766,307.48737,209.82466,235.53639,300.75012,251.6775,234.45721,347.0003,94.68554
layer_2,269.19022,199.09721,262.20255,260.52365,185.94273,283.79855,189.06725,292.74686,318.17133,453.50333,354.44882,224.30733
layer_3,108.97899,212.70296,214.64313,157.12979,150.69815,216.23804,283.83,389.1694,225.85977,206.38374,191.17697,277.68097
layer_4,189.01584,225.22276,147.8697,312.60617,140.8063,184.66408,286.58395,176.58868,170.9308,231.7573,127.31404,268.3524
layer_5,153.00365,114.923996,248.9392,229.31075,214.72025,127.32393,147.89223,140.43701,169.09004,138.58463,172.40034,137.06395
layer_6,253.67307,143.244,147.27145,168.3919,233.46875,198.73677,142.85979,231.74306,222.34047,119.675674,144.70944,192.64854
layer_7,188.06512,125.03374,113.79467,156.11116,170.21594,169.98294,140.66985,130.95447,185.62279,138.9982,119.45397,130.11667
layer_8,142.25955,124.0413,145.76614,137.17184,124.41796,192.07533,214.42892,164.92555,143.7742,128.97435,174.55434,200.78098
layer_9,143.45181,114.885414,133.81316,188.83388,132.00708,134.52745,124.51327,141.59381,183.76913,117.929,149.55595,125.54232
layer_10,134.29787,142.65405,126.25225,130.21878,137.81383,195.43071,135.31992,130.96881,117.744896,205.52686,125.6503,142.83467
layer_11,211.67702,143.62381,129.01743,179.07074,148.84778,167.41972,150.13754,154.071,273.34567,156.2108,151.17682,161.13756
