,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15,head_16,head_17,head_18,head_19,head_20,head_21,head_22,head_23,head_24,head_25,head_26,head_27,head_28,head_29,head_30,head_31,head_32,head_33,head_34,head_35,head_36,head_37,head_38,head_39,head_40,head_41,head_42,head_43,head_44,head_45,head_46,head_47,head_48,head_49,head_50,head_51,head_52,head_53,head_54,head_55,head_56,head_57,head_58,head_59,head_60,head_61,head_62,head_63,head_64,head_65,head_66,head_67,head_68,head_69,head_70
layer_0,12.0,54.0,26.0,51.0,12.0,25.0,16.0,32.0,56.0,42.0,4.0,43.0,36.0,60.0,55.0,8.0,15.0,16.0,9.0,53.0,58.0,15.0,8.0,43.0,15.0,15.0,21.0,58.0,30.0,10.0,50.0,48.0,23.0,10.0,51.0,45.0,23.0,6.0,41.0,40.0,5.0,58.0,5.0,8.0,48.0,28.0,15.0,39.0,52.0,34.0,71.0,64.0,28.0,45.0,15.0,52.0,35.0,62.0,59.0,24.0,44.0,34.0,59.0,7.0,65.0,56.0,31.0,22.0,13.0,43.0,43.0
layer_1,14.0,5.0,7.0,7.0,19.0,22.0,13.0,7.0,13.0,14.0,11.0,6.0,8.0,12.0,11.0,9.0,8.0,6.0,9.0,27.0,14.0,16.0,22.0,25.0,8.0,23.0,11.0,14.0,25.0,18.0,14.0,23.0,9.0,7.0,44.0,6.0,10.0,13.0,9.0,10.0,11.0,13.0,16.0,10.0,14.0,5.0,9.0,8.0,8.0,4.0,36.0,18.0,12.0,16.0,5.0,9.0,15.0,3.0,8.0,16.0,6.0,21.0,7.0,8.0,12.0,22.0,13.0,10.0,44.0,14.0,16.0
layer_2,23.0,13.0,9.0,16.0,19.0,14.0,10.0,9.0,10.0,10.0,30.0,18.0,16.0,24.0,16.0,16.0,38.0,13.0,9.0,19.0,30.0,16.0,10.0,31.0,19.0,14.0,10.0,13.0,12.0,11.0,12.0,9.0,20.0,10.0,18.0,21.0,27.0,16.0,11.0,12.0,43.0,17.0,8.0,11.0,11.0,17.0,15.0,11.0,28.0,15.0,21.0,62.0,12.0,31.0,15.0,18.0,17.0,10.0,11.0,10.0,8.0,60.0,15.0,14.0,13.0,8.0,13.0,11.0,28.0,16.0,72.0
layer_3,14.0,13.0,12.0,18.0,20.0,13.0,18.0,17.0,11.0,15.0,9.0,15.0,15.0,9.0,19.0,14.0,16.0,12.0,12.0,16.0,18.0,19.0,15.0,20.0,15.0,11.0,13.0,14.0,36.0,13.0,19.0,18.0,14.0,19.0,16.0,18.0,21.0,14.0,42.0,12.0,15.0,19.0,16.0,14.0,15.0,10.0,12.0,11.0,12.0,15.0,11.0,14.0,13.0,14.0,16.0,24.0,25.0,20.0,10.0,13.0,13.0,21.0,13.0,14.0,11.0,17.0,62.0,14.0,19.0,16.0,11.0
layer_4,11.0,11.0,11.0,10.0,11.0,11.0,11.0,13.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,13.0,11.0,11.0,20.0,11.0,11.0,11.0,24.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,10.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,10.0
layer_5,11.0,11.0,11.0,11.0,12.0,11.0,11.0,11.0,12.0,11.0,11.0,11.0,13.0,11.0,11.0,11.0,11.0,13.0,11.0,11.0,12.0,11.0,11.0,12.0,11.0,13.0,11.0,11.0,11.0,12.0,11.0,11.0,12.0,11.0,13.0,11.0,11.0,12.0,21.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,12.0,16.0,11.0,11.0,11.0,13.0,11.0,13.0,12.0,11.0,8.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,14.0,11.0,11.0
layer_6,11.0,11.0,10.0,11.0,11.0,11.0,10.0,21.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,10.0,11.0,11.0,14.0,10.0,11.0,11.0,10.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,13.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,14.0,11.0,11.0,11.0,11.0,20.0,11.0,11.0,10.0,10.0,11.0,11.0,11.0,11.0,11.0,11.0,13.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0
layer_7,11.0,11.0,7.0,11.0,11.0,11.0,11.0,11.0,11.0,22.0,17.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,49.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,10.0,11.0,11.0,11.0,11.0,11.0,11.0,12.0,11.0,11.0,11.0,11.0,20.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,10.0,11.0,11.0,11.0,10.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,31.0,19.0,11.0,11.0,11.0,11.0,11.0
layer_8,11.0,11.0,13.0,11.0,32.0,11.0,11.0,6.0,11.0,11.0,12.0,11.0,11.0,10.0,12.0,11.0,11.0,22.0,11.0,11.0,12.0,12.0,11.0,8.0,12.0,11.0,11.0,11.0,11.0,12.0,11.0,11.0,11.0,11.0,12.0,11.0,21.0,11.0,12.0,24.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,6.0,11.0,12.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,13.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0
layer_9,6.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,10.0,11.0,11.0,11.0,13.0,12.0,11.0,11.0,11.0,11.0,11.0,10.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,12.0,12.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,10.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0
layer_10,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,10.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,12.0,11.0,11.0,12.0,15.0,11.0,13.0,11.0,11.0,15.0,12.0,12.0,11.0,11.0,10.0,11.0,11.0,12.0,11.0,11.0,10.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,18.0,11.0,11.0,11.0,13.0,11.0,11.0,12.0,11.0,11.0,11.0,11.0,11.0,12.0,11.0,9.0,11.0,11.0,11.0,11.0,11.0,14.0,11.0,12.0,11.0,11.0
layer_11,12.0,11.0,11.0,14.0,11.0,11.0,11.0,11.0,12.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,7.0,11.0,11.0,11.0,11.0,12.0,10.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,13.0,11.0,11.0,11.0,12.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,9.0,12.0,11.0,11.0,12.0,11.0,40.0,11.0,13.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,10.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,12.0,11.0
layer_12,11.0,11.0,12.0,11.0,17.0,11.0,11.0,12.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,10.0,11.0,11.0,11.0,11.0,12.0,11.0,11.0,11.0,11.0,15.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,12.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,10.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,14.0,11.0,11.0,11.0,11.0,11.0,13.0,11.0,11.0,12.0
layer_13,11.0,11.0,11.0,11.0,11.0,11.0,12.0,11.0,11.0,11.0,11.0,8.0,11.0,11.0,11.0,11.0,12.0,11.0,11.0,11.0,11.0,11.0,11.0,12.0,11.0,12.0,11.0,11.0,11.0,11.0,11.0,12.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,13.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,12.0,11.0,11.0,11.0,11.0
