,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15,head_16,head_17,head_18,head_19,head_20,head_21,head_22,head_23,head_24,head_25,head_26,head_27,head_28,head_29,head_30,head_31,head_32,head_33,head_34,head_35,head_36,head_37,head_38,head_39,head_40,head_41,head_42,head_43,head_44,head_45,head_46,head_47,head_48,head_49,head_50,head_51,head_52,head_53,head_54,head_55,head_56,head_57,head_58,head_59,head_60,head_61,head_62,head_63,head_64,head_65,head_66,head_67,head_68,head_69,head_70
layer_0,59.0,85.0,60.0,56.0,43.0,33.0,52.0,56.0,52.0,39.0,36.0,28.0,54.0,42.0,40.0,22.0,54.0,38.0,31.0,68.0,40.0,52.0,46.0,87.0,28.0,40.0,41.0,66.0,40.0,19.0,39.0,73.0,24.0,37.0,37.0,35.0,56.0,39.0,45.0,39.0,40.0,47.0,83.0,52.0,50.0,49.0,43.0,39.0,49.0,62.0,56.0,36.0,47.0,77.0,44.0,67.0,39.0,48.0,25.0,33.0,39.0,50.0,48.0,32.0,47.0,61.0,55.0,35.0,34.0,53.0,36.0
layer_1,34.0,21.0,16.0,25.0,30.0,38.0,43.0,33.0,29.0,50.0,30.0,21.0,36.0,24.0,45.0,29.0,34.0,28.0,27.0,47.0,33.0,55.0,48.0,31.0,28.0,50.0,50.0,41.0,43.0,61.0,39.0,44.0,31.0,30.0,90.0,20.0,49.0,34.0,27.0,25.0,21.0,32.0,29.0,29.0,30.0,20.0,19.0,27.0,27.0,30.0,44.0,23.0,22.0,34.0,18.0,30.0,36.0,25.0,23.0,57.0,15.0,33.0,19.0,22.0,32.0,28.0,35.0,14.0,77.0,26.0,52.0
layer_2,22.0,43.0,57.0,32.0,36.0,38.0,18.0,31.0,27.0,19.0,46.0,21.0,35.0,24.0,45.0,23.0,81.0,21.0,24.0,52.0,43.0,33.0,19.0,38.0,28.0,31.0,42.0,44.0,25.0,14.0,21.0,17.0,26.0,21.0,36.0,34.0,56.0,23.0,39.0,46.0,89.0,76.0,19.0,15.0,32.0,36.0,26.0,26.0,19.0,23.0,31.0,45.0,48.0,30.0,33.0,24.0,23.0,26.0,18.0,18.0,22.0,55.0,56.0,49.0,28.0,43.0,20.0,15.0,70.0,23.0,29.0
layer_3,12.0,19.0,16.0,23.0,20.0,66.0,20.0,16.0,15.0,41.0,24.0,25.0,35.0,18.0,43.0,32.0,23.0,18.0,17.0,12.0,15.0,25.0,32.0,54.0,23.0,32.0,36.0,25.0,24.0,18.0,21.0,25.0,16.0,26.0,21.0,16.0,30.0,17.0,90.0,29.0,18.0,16.0,19.0,27.0,13.0,13.0,15.0,15.0,29.0,21.0,18.0,30.0,15.0,21.0,22.0,17.0,30.0,20.0,16.0,15.0,34.0,23.0,22.0,17.0,15.0,21.0,41.0,22.0,43.0,21.0,20.0
layer_4,22.0,39.0,22.0,23.0,21.0,22.0,26.0,40.0,22.0,22.0,22.0,23.0,22.0,22.0,22.0,23.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,24.0,22.0,22.0,42.0,22.0,22.0,22.0,23.0,22.0,22.0,22.0,22.0,22.0,22.0,23.0,22.0,27.0,23.0,26.0,23.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,25.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,23.0,22.0,24.0,22.0,21.0,22.0,23.0
layer_5,22.0,22.0,23.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,21.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,46.0,22.0,22.0,22.0,22.0,22.0,22.0,23.0,22.0,25.0,22.0,22.0,22.0,22.0,25.0,22.0,22.0,30.0,22.0,22.0,22.0,23.0,21.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,50.0,23.0,22.0,23.0,22.0,22.0,36.0,22.0,22.0,22.0,22.0,23.0,22.0,22.0,22.0,22.0,22.0,23.0,22.0,22.0
layer_6,22.0,22.0,22.0,22.0,22.0,23.0,30.0,23.0,18.0,22.0,25.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,23.0,22.0,22.0,22.0,19.0,21.0,25.0,37.0,22.0,22.0,22.0,22.0,22.0,22.0,24.0,22.0,43.0,19.0,22.0,23.0,22.0,26.0,22.0,22.0,22.0,22.0,28.0,22.0,23.0,40.0,22.0,28.0,22.0,24.0,23.0,42.0,23.0,25.0,22.0,24.0,27.0,22.0,24.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,24.0,22.0
layer_7,22.0,23.0,38.0,23.0,22.0,22.0,22.0,22.0,22.0,22.0,23.0,22.0,22.0,32.0,40.0,22.0,22.0,23.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,24.0,22.0,22.0,22.0,23.0,22.0,23.0,42.0,22.0,25.0,22.0,22.0,23.0,22.0,26.0,22.0,40.0,23.0,37.0,23.0,22.0,22.0,35.0,25.0,22.0,22.0,22.0,22.0,23.0,22.0,22.0,22.0,22.0,22.0,21.0,26.0,22.0,22.0,22.0,22.0,22.0,22.0
layer_8,30.0,22.0,27.0,22.0,24.0,22.0,23.0,38.0,22.0,22.0,23.0,22.0,22.0,23.0,23.0,22.0,22.0,34.0,27.0,21.0,22.0,23.0,22.0,22.0,24.0,22.0,23.0,30.0,27.0,32.0,24.0,26.0,20.0,22.0,25.0,23.0,31.0,43.0,22.0,27.0,22.0,22.0,22.0,22.0,24.0,22.0,22.0,22.0,28.0,23.0,22.0,25.0,21.0,22.0,22.0,39.0,22.0,22.0,35.0,25.0,23.0,22.0,33.0,22.0,22.0,22.0,26.0,22.0,22.0,22.0,22.0
layer_9,29.0,22.0,22.0,22.0,22.0,22.0,23.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,23.0,22.0,22.0,22.0,32.0,22.0,22.0,21.0,22.0,22.0,22.0,24.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,25.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,25.0,26.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,23.0,22.0,22.0,22.0,22.0,22.0,50.0
