,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15,head_16,head_17,head_18,head_19,head_20,head_21,head_22,head_23,head_24,head_25,head_26,head_27,head_28,head_29,head_30,head_31,head_32,head_33,head_34,head_35,head_36,head_37,head_38,head_39,head_40,head_41,head_42,head_43,head_44,head_45,head_46,head_47,head_48,head_49,head_50,head_51,head_52,head_53,head_54,head_55,head_56,head_57,head_58,head_59,head_60,head_61,head_62,head_63,head_64,head_65,head_66,head_67,head_68,head_69,head_70
layer_0,12.0,19.0,10.0,14.0,6.0,4.0,9.0,9.0,12.0,8.0,6.0,9.0,11.0,8.0,9.0,4.0,12.0,11.0,4.0,17.0,9.0,5.0,9.0,21.0,3.0,6.0,5.0,19.0,8.0,7.0,8.0,21.0,5.0,5.0,6.0,8.0,11.0,6.0,13.0,12.0,9.0,10.0,24.0,12.0,16.0,11.0,7.0,5.0,8.0,8.0,13.0,7.0,9.0,20.0,5.0,19.0,8.0,13.0,12.0,8.0,5.0,9.0,11.0,12.0,19.0,15.0,6.0,13.0,7.0,13.0,7.0
layer_1,12.0,4.0,5.0,7.0,8.0,18.0,12.0,4.0,21.0,19.0,7.0,4.0,7.0,4.0,8.0,4.0,5.0,6.0,9.0,4.0,12.0,6.0,12.0,17.0,6.0,15.0,9.0,7.0,13.0,17.0,12.0,11.0,9.0,4.0,21.0,5.0,9.0,6.0,9.0,6.0,8.0,7.0,8.0,12.0,9.0,5.0,10.0,10.0,10.0,7.0,28.0,13.0,7.0,9.0,6.0,8.0,8.0,8.0,3.0,13.0,6.0,10.0,4.0,7.0,6.0,4.0,11.0,4.0,18.0,7.0,11.0
layer_2,6.0,11.0,5.0,4.0,30.0,4.0,2.0,19.0,3.0,2.0,16.0,4.0,4.0,9.0,20.0,10.0,21.0,7.0,4.0,12.0,23.0,8.0,3.0,17.0,5.0,28.0,8.0,20.0,6.0,4.0,2.0,3.0,12.0,4.0,8.0,7.0,11.0,4.0,12.0,7.0,21.0,3.0,7.0,6.0,8.0,14.0,9.0,2.0,8.0,3.0,7.0,40.0,17.0,3.0,5.0,6.0,3.0,2.0,5.0,10.0,2.0,23.0,4.0,2.0,3.0,4.0,2.0,3.0,7.0,6.0,13.0
layer_3,3.0,4.0,3.0,3.0,3.0,8.0,3.0,3.0,4.0,38.0,3.0,4.0,5.0,3.0,5.0,3.0,3.0,2.0,3.0,4.0,5.0,7.0,2.0,11.0,3.0,4.0,5.0,6.0,5.0,2.0,3.0,9.0,4.0,7.0,4.0,3.0,7.0,3.0,21.0,3.0,10.0,4.0,5.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,4.0,3.0,5.0,2.0,3.0,3.0,6.0,5.0,2.0,3.0,2.0,5.0,4.0,4.0,2.0,3.0,3.0,4.0,18.0,12.0,3.0
layer_4,2.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,6.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0
layer_5,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,9.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
layer_6,2.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,6.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,8.0,2.0,2.0,2.0,5.0,3.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
layer_7,2.0,2.0,5.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,7.0,2.0,2.0,2.0,2.0,2.0,2.0
layer_8,3.0,6.0,3.0,2.0,9.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,33.0,4.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,4.0,4.0,2.0,2.0,2.0,2.0,3.0,22.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,4.0,2.0,4.0,5.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
layer_9,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,5.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,9.0
