,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,10.0,1.0,10.0,0.0,5.0,12.0,3.0,0.0,0.0,0.0,5.0,1.0
layer_1,1.0,13.0,10.0,0.0,0.0,4.0,0.0,0.0,2.0,5.0,0.0,0.0
layer_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
layer_3,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,10.0,0.0,0.0,2.0
layer_4,9.0,5.0,14.0,0.0,12.0,43.0,1.0,2.0,18.0,0.0,12.0,2.0
layer_5,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,23.0
layer_6,3.0,1.0,47.0,28.0,8.0,6.0,1.0,0.0,9.0,0.0,0.0,0.0
layer_7,14.0,0.0,0.0,12.0,10.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0
layer_8,5.0,25.0,3.0,0.0,12.0,61.0,0.0,12.0,8.0,2.0,3.0,61.0
layer_9,0.0,31.0,0.0,0.0,16.0,64.0,0.0,39.0,35.0,0.0,5.0,43.0
layer_10,8.0,6.0,3.0,14.0,17.0,0.0,5.0,0.0,4.0,2.0,0.0,31.0
layer_11,9.0,1.0,1.0,2.0,8.0,14.0,30.0,15.0,19.0,12.0,17.0,0.0
