,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15,head_16,head_17,head_18,head_19,head_20,head_21,head_22,head_23
layer_0,150.9775,505.57822,90.09985,81.26868,75.01035,85.662415,166.90778,216.11884,198.86855,34.111454,37.287537,47.39656,67.20522,156.57458,134.54109,504.8089,114.79656,267.7005,151.43866,284.43106,149.61517,80.6582,0.14944334,0.21414486
layer_1,182.80794,213.70905,36.326298,44.558098,69.475,36.94178,174.1937,29.478962,180.23131,127.5693,24.360744,39.1813,132.8732,103.93124,48.940895,225.19727,265.1765,10.345212,15.150681,27.192696,20.494675,169.58197,85.86768,36.21982
layer_2,76.52767,25.166868,44.038357,116.44745,29.95721,167.78085,22.757912,54.686947,37.837044,37.831863,20.895218,7.8218327,57.927933,74.74787,92.94666,14.465252,3.8146353,11.989774,93.28898,31.241215,64.085365,101.49169,41.343174,176.93983
layer_3,82.013596,61.870445,200.65193,31.003126,39.566624,33.9855,152.55974,168.60233,91.362625,93.43141,31.719763,109.054405,125.261765,68.605034,39.239758,90.82263,143.48682,31.97253,144.44798,82.98117,20.981052,296.66248,145.39674,265.01654
layer_4,81.922424,94.46862,49.60004,254.09137,90.55127,198.88858,130.41107,229.696,44.218452,138.33946,169.6769,128.12126,258.00198,140.44318,4.9002466,80.02589,33.14456,167.4071,256.1785,166.96655,83.78642,17.210957,27.396093,147.6064
layer_5,47.767372,192.71469,189.1105,56.860134,69.07993,43.215736,2.8245091,0.73429644,30.032299,224.24382,208.83525,221.86496,241.53792,248.15526,85.81025,46.138786,87.60525,47.57646,90.11534,185.03006,150.43265,227.04031,223.03757,220.438
layer_6,167.22536,21.344875,53.600006,106.7967,110.051605,251.31635,196.19858,294.51004,233.30463,343.7352,126.08389,318.8807,253.25966,98.425354,286.52963,225.22173,148.99573,203.0122,36.95022,18.715256,170.99332,31.791039,183.0925,350.61127
layer_7,214.29198,395.88913,37.9294,211.68478,96.03852,88.86105,251.2175,242.87682,385.49973,337.26083,144.33556,143.37828,159.89458,321.1566,229.3211,232.75278,229.27643,100.02589,110.224594,97.17916,74.60301,238.38754,235.46667,214.20271
layer_8,56.980732,109.1464,18.23061,239.22073,198.05087,302.76395,16.15765,59.39193,11.599789,202.12584,109.09732,311.1571,173.81769,211.96419,254.30925,395.43066,285.55222,114.69894,161.43759,136.96075,159.65211,143.61052,231.22174,155.09978
layer_9,219.59306,220.95784,217.8799,60.24191,137.8438,63.26507,443.73328,501.18164,262.85507,99.61921,104.724754,97.466515,198.90395,124.266075,216.6284,104.70651,194.81253,162.19044,248.72437,21.539814,170.28539,121.54718,207.89226,112.06346
layer_10,268.83676,178.59981,191.51619,36.995396,62.571552,44.947643,124.906235,267.7787,188.79947,100.34916,151.41043,32.506428,500.9216,405.61658,461.27713,115.33429,149.44919,169.91699,213.97836,230.18056,216.14262,13.302025,75.42521,83.940285
layer_11,293.76846,119.04409,212.52689,212.58322,157.75139,146.48393,165.06921,176.59859,236.41556,243.90419,191.09285,275.12616,262.47366,356.59354,218.67725,114.73895,289.42532,128.21654,346.26974,367.4649,255.04408,212.30032,254.61523,264.0668
layer_12,156.33,147.44363,168.1314,36.214325,40.978825,187.78531,177.78279,235.3434,151.14478,135.73703,164.98299,173.12018,172.82938,91.44981,157.55995,78.19884,104.777596,294.97836,138.34209,27.136164,32.78833,87.99985,198.98962,324.47562
layer_13,164.61398,172.33144,134.56938,94.140625,191.83669,181.24088,432.89255,393.63437,431.80887,198.21382,190.1937,205.17384,72.215034,9.105279,18.976543,192.37177,47.922153,104.91983,192.69415,274.49756,167.6378,107.64241,74.062485,96.87917
layer_14,298.0734,10.43257,7.4402857,320.44125,270.18503,417.15482,301.617,234.32278,215.85765,243.41695,79.03374,82.574554,55.997143,66.6046,56.64561,178.35963,130.17317,189.16556,163.01334,197.86519,198.33768,51.729683,12.829548,269.6329
layer_15,66.88261,51.800556,198.98157,292.74213,207.20915,131.53398,63.95888,77.127075,262.3217,215.70259,294.1374,217.03728,52.221237,11.530105,186.47157,194.58128,132.66533,149.64104,34.488224,28.032614,45.946728,100.40471,72.68551,161.99734
layer_16,78.63768,182.55241,15.587779,4.1242304,72.61957,12.476934,134.70772,96.8808,196.02844,116.81067,34.632366,120.29696,9.768045,16.976057,34.01326,25.633064,25.447136,35.232502,137.75774,311.8192,190.07062,152.56483,25.04484,18.928316
layer_17,48.83321,29.517986,49.26574,16.605368,21.772917,164.95671,230.13812,134.9799,134.6278,17.335136,24.796745,15.824149,15.312743,80.51495,41.472347,103.65184,55.501457,73.05322,73.20137,26.382355,12.45039,23.299759,96.08887,46.608753
